player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Mitch Reinke (D),Eisbären Berlin,22,1,11,12,0.55,8,17,https://www.eliteprospects.com/player/195228/mitch-reinke,2024-2025,del,Mitch Reinke (D),D
Manuel Wiederer (C),Eisbären Berlin,45,9,2,11,0.24,30,-5,https://www.eliteprospects.com/player/86675/manuel-wiederer,2024-2025,del,Manuel Wiederer (C),C
Nicholas Baptiste (C/RW),Augsburger Panther,20,8,3,11,0.55,8,-15,https://www.eliteprospects.com/player/106161/nicholas-baptiste,2024-2025,del,Nicholas Baptiste (C/RW),C/RW
Skyler McKenzie (LW),Straubing Tigers,44,6,5,11,0.25,33,-3,https://www.eliteprospects.com/player/166653/skyler-mckenzie,2024-2025,del,Skyler McKenzie (LW),LW
Bennet Roßmy (LW),Düsseldorfer EG,47,6,5,11,0.23,68,-5,https://www.eliteprospects.com/player/542979/bennet-ro%C3%9Fmy,2024-2025,del,Bennet Roßmy (LW),LW
Cedric Schiemenz (C),totals,48,6,5,11,0.23,10,-7,https://www.eliteprospects.com/player/243311/cedric-schiemenz,2024-2025,del,Cedric Schiemenz (C),C
Teemu Pulkkinen (RW),Schwenninger Wild Wings,22,4,7,11,0.50,12,-5,https://www.eliteprospects.com/player/16036/teemu-pulkkinen,2024-2025,del,Teemu Pulkkinen (RW),RW
Jacob Pivonka (C),Düsseldorfer EG,37,4,7,11,0.30,12,-3,https://www.eliteprospects.com/player/283915/jacob-pivonka,2024-2025,del,Jacob Pivonka (C),C
Tim Brunnhuber (C),Straubing Tigers,46,4,7,11,0.24,12,-1,https://www.eliteprospects.com/player/258069/tim-brunnhuber,2024-2025,del,Tim Brunnhuber (C),C
Yannick Proske (C/W),Adler Mannheim,48,4,7,11,0.23,8,-5,https://www.eliteprospects.com/player/475445/yannick-proske,2024-2025,del,Yannick Proske (C/W),C/W
Sinan Akdag (D),Düsseldorfer EG,52,4,7,11,0.21,22,-3,https://www.eliteprospects.com/player/19022/sinan-akdag,2024-2025,del,Sinan Akdag (D),D
Will Butcher (D),EHC München,32,3,8,11,0.34,2,7,https://www.eliteprospects.com/player/97590/will-butcher,2024-2025,del,Will Butcher (D),D
Brayden Burke (C/LW),Iserlohn Roosters,26,1,10,11,0.42,6,-12,https://www.eliteprospects.com/player/101647/brayden-burke,2024-2025,del,Brayden Burke (C/LW),C/LW
Kevin Maginot (D/LW),Löwen Frankfurt,49,1,10,11,0.22,16,-9,https://www.eliteprospects.com/player/71983/kevin-maginot,2024-2025,del,Kevin Maginot (D/LW),D/LW
Brett Ritchie (RW),Schwenninger Wild Wings,19,6,4,10,0.53,16,-1,https://www.eliteprospects.com/player/45554/brett-ritchie,2024-2025,del,Brett Ritchie (RW),RW
Dennis Lobach (RW),Löwen Frankfurt,48,5,5,10,0.21,22,-18,https://www.eliteprospects.com/player/259981/dennis-lobach,2024-2025,del,Dennis Lobach (RW),RW
Noah Dunham (F),ERC Ingolstadt,52,3,7,10,0.19,2,8,https://www.eliteprospects.com/player/374519/noah-dunham,2024-2025,del,Noah Dunham (F),F
Stanislav Dietz (D),Iserlohn Roosters,47,2,8,10,0.21,12,-7,https://www.eliteprospects.com/player/72289/stanislav-dietz,2024-2025,del,Stanislav Dietz (D),D
Maximilian Heim (F),Adler Mannheim,51,2,8,10,0.20,16,-2,https://www.eliteprospects.com/player/500425/maximilian-heim,2024-2025,del,Maximilian Heim (F),F
Cody Haiskanen (D),Nürnberg Ice Tigers,52,2,8,10,0.19,24,-14,https://www.eliteprospects.com/player/388142/cody-haiskanen,2024-2025,del,Cody Haiskanen (D),D
Abbott Girduckis (RW/C),ERC Ingolstadt,27,1,9,10,0.37,4,8,https://www.eliteprospects.com/player/215158/abbott-girduckis,2024-2025,del,Abbott Girduckis (RW/C),RW/C
Anders Grönlund (D),Fischtown Pinguins,37,1,9,10,0.27,14,2,https://www.eliteprospects.com/player/4466/anders-gronlund,2024-2025,del,Anders Grönlund (D),D
Laurin Braun (LW),totals,34,6,3,9,0.26,12,-3,https://www.eliteprospects.com/player/28741/laurin-braun,2024-2025,del,Laurin Braun (LW),LW
Josef Eham (F),Nürnberg Ice Tigers,52,5,4,9,0.17,36,-4,https://www.eliteprospects.com/player/402936/josef-eham,2024-2025,del,Josef Eham (F),F
Riley Damiani (C/RW),Augsburger Panther,15,3,6,9,0.60,49,-3,https://www.eliteprospects.com/player/305431/riley-damiani,2024-2025,del,Riley Damiani (C/RW),C/RW
Sam Ruopp (D),ERC Ingolstadt,29,2,7,9,0.31,23,13,https://www.eliteprospects.com/player/120650/sam-ruopp,2024-2025,del,Sam Ruopp (D),D
Olivier Galipeau (D),Eisbären Berlin,38,2,7,9,0.24,22,1,https://www.eliteprospects.com/player/156090/olivier-galipeau,2024-2025,del,Olivier Galipeau (D),D
Nathan Burns (LW/C),Löwen Frankfurt,43,1,8,9,0.21,24,-5,https://www.eliteprospects.com/player/45643/nathan-burns,2024-2025,del,Nathan Burns (LW/C),LW/C
Ryan Button (D),Grizzlys Wolfsburg,50,5,3,8,0.16,6,-9,https://www.eliteprospects.com/player/32780/ryan-button,2024-2025,del,Ryan Button (D),D
Tim Wohlgemuth (C/LW),Kölner Haie,47,4,4,8,0.17,14,-20,https://www.eliteprospects.com/player/208148/tim-wohlgemuth,2024-2025,del,Tim Wohlgemuth (C/LW),C/LW
Brandon McMillan (C/LW),Schwenninger Wild Wings,27,3,5,8,0.30,16,-1,https://www.eliteprospects.com/player/14741/brandon-mcmillan,2024-2025,del,Brandon McMillan (C/LW),C/LW
Rayan Bettahar (D),Fischtown Pinguins,31,3,5,8,0.26,8,10,https://www.eliteprospects.com/player/547264/rayan-bettahar,2024-2025,del,Rayan Bettahar (D),D
Julian Chrobot (F),Grizzlys Wolfsburg,45,3,5,8,0.18,43,-6,https://www.eliteprospects.com/player/320972/julian-chrobot,2024-2025,del,Julian Chrobot (F),F
Bernhard Ebner (D),Düsseldorfer EG,47,3,5,8,0.17,10,-16,https://www.eliteprospects.com/player/17627/bernhard-ebner,2024-2025,del,Bernhard Ebner (D),D
Thomas Heigl (F),Nürnberg Ice Tigers,50,3,5,8,0.16,6,-6,https://www.eliteprospects.com/player/560408/thomas-heigl,2024-2025,del,Thomas Heigl (F),F
Maxim Rausch (D),Fischtown Pinguins,43,2,6,8,0.19,41,2,https://www.eliteprospects.com/player/393669/maxim-rausch,2024-2025,del,Maxim Rausch (D),D
Veit Oswald (LW),EHC München,46,2,6,8,0.17,15,-5,https://www.eliteprospects.com/player/704963/veit-oswald,2024-2025,del,Veit Oswald (LW),LW
Ryan McKiernan (D),Düsseldorfer EG,21,1,7,8,0.38,22,4,https://www.eliteprospects.com/player/31514/ryan-mckiernan,2024-2025,del,Ryan McKiernan (D),D
Erik Brown (LW),Löwen Frankfurt,32,1,7,8,0.25,22,-6,https://www.eliteprospects.com/player/208729/erik-brown,2024-2025,del,Erik Brown (LW),LW
John Broda (F),Iserlohn Roosters,34,4,3,7,0.21,21,-6,https://www.eliteprospects.com/player/318418/john-broda,2024-2025,del,John Broda (F),F
Ludwig Byström (D),Fischtown Pinguins,20,3,4,7,0.35,4,4,https://www.eliteprospects.com/player/27493/ludwig-bystrom,2024-2025,del,Ludwig Byström (D),D
Luca Tosto (F),Augsburger Panther,37,3,4,7,0.19,10,-1,https://www.eliteprospects.com/player/317379/luca-tosto,2024-2025,del,Luca Tosto (F),F
Mick Köhler (D/C),Augsburger Panther,47,3,4,7,0.15,16,-10,https://www.eliteprospects.com/player/116428/mick-kohler,2024-2025,del,Mick Köhler (D/C),D/C
Johannes Krauß (C/W),ERC Ingolstadt,49,3,4,7,0.14,8,1,https://www.eliteprospects.com/player/415499/johannes-krau%C3%9F,2024-2025,del,Johannes Krauß (C/W),C/W
Arkadiusz Dziambor (D),Schwenninger Wild Wings,52,3,4,7,0.13,10,1,https://www.eliteprospects.com/player/382230/arkadiusz-dziambor,2024-2025,del,Arkadiusz Dziambor (D),D
Jakob Weber (D),EHC München,52,3,4,7,0.13,14,3,https://www.eliteprospects.com/player/560210/jakob-weber,2024-2025,del,Jakob Weber (D),D
Josh Melnick (C),Straubing Tigers,15,2,5,7,0.47,0,0,https://www.eliteprospects.com/player/212961/josh-melnick,2024-2025,del,Josh Melnick (C),C
Tobias Fohrler (D),Adler Mannheim,46,2,5,7,0.15,71,4,https://www.eliteprospects.com/player/148120/tobias-fohrler,2024-2025,del,Tobias Fohrler (D),D
Enrico Henriquez-Morales (F),ERC Ingolstadt,19,1,6,7,0.37,2,0,https://www.eliteprospects.com/player/320855/enrico-henriquez-morales,2024-2025,del,Enrico Henriquez-Morales (F),F
Stephan Daschner (D),Straubing Tigers,25,1,6,7,0.28,14,2,https://www.eliteprospects.com/player/15220/stephan-daschner,2024-2025,del,Stephan Daschner (D),D
Markus Niemeläinen (D),Eisbären Berlin,40,1,6,7,0.18,35,7,https://www.eliteprospects.com/player/175894/markus-niemelainen,2024-2025,del,Markus Niemeläinen (D),D
Vladimír Eminger (D),Fischtown Pinguins,46,1,6,7,0.15,19,7,https://www.eliteprospects.com/player/70378/vladimir-eminger,2024-2025,del,Vladimír Eminger (D),D
Jan Luca Sennhenn (D),Kölner Haie,49,1,6,7,0.14,10,4,https://www.eliteprospects.com/player/266988/jan-luca-sennhenn,2024-2025,del,Jan Luca Sennhenn (D),D
Marcus Weber (D),Nürnberg Ice Tigers,49,1,6,7,0.14,14,3,https://www.eliteprospects.com/player/43599/marcus-weber,2024-2025,del,Marcus Weber (D),D
Daryl Boyle (D),Schwenninger Wild Wings,49,1,6,7,0.14,31,-4,https://www.eliteprospects.com/player/15126/daryl-boyle,2024-2025,del,Daryl Boyle (D),D
Daniel Neumann (F),Schwenninger Wild Wings,52,1,6,7,0.13,6,-11,https://www.eliteprospects.com/player/340890/daniel-neumann,2024-2025,del,Daniel Neumann (F),F
Ben Smith (RW/C),EHC München,12,3,3,6,0.50,4,1,https://www.eliteprospects.com/player/15068/ben-smith,2024-2025,del,Ben Smith (RW/C),RW/C
Jake Ustorf (F),Nürnberg Ice Tigers,41,3,3,6,0.15,12,-5,https://www.eliteprospects.com/player/310972/jake-ustorf,2024-2025,del,Jake Ustorf (F),F
Jimmy Lambert (RW/C),Grizzlys Wolfsburg,14,2,4,6,0.43,8,-4,https://www.eliteprospects.com/player/213106/jimmy-lambert,2024-2025,del,Jimmy Lambert (RW/C),RW/C
Moritz Elias (RW),Augsburger Panther,47,2,4,6,0.13,10,-13,https://www.eliteprospects.com/player/560189/moritz-elias,2024-2025,del,Moritz Elias (RW),RW
Austin Ortega (RW/LW),Adler Mannheim,11,1,5,6,0.55,2,-4,https://www.eliteprospects.com/player/121863/austin-ortega,2024-2025,del,Austin Ortega (RW/LW),RW/LW
Otso Rantakari (D),Kölner Haie,12,1,5,6,0.50,6,2,https://www.eliteprospects.com/player/23041/otso-rantakari,2024-2025,del,Otso Rantakari (D),D
Nick Bailen (D),Kölner Haie,13,1,5,6,0.46,8,-5,https://www.eliteprospects.com/player/38575/nick-bailen,2024-2025,del,Nick Bailen (D),D
Andy Welinski (D),Löwen Frankfurt,24,1,5,6,0.25,4,-6,https://www.eliteprospects.com/player/75052/andy-welinski,2024-2025,del,Andy Welinski (D),D
Hubert Labrie (D),Iserlohn Roosters,52,1,5,6,0.12,54,-10,https://www.eliteprospects.com/player/18794/hubert-labrie,2024-2025,del,Hubert Labrie (D),D
Emil Johansson (D),EHC München,41,0,6,6,0.15,14,-5,https://www.eliteprospects.com/player/79498/emil-johansson,2024-2025,del,Emil Johansson (D),D
Maciej Rutkowski (C/RW),Iserlohn Roosters,39,4,1,5,0.13,12,-12,https://www.eliteprospects.com/player/436202/maciej-rutkowski,2024-2025,del,Maciej Rutkowski (C/RW),C/RW
Eric Hördler (RW),Eisbären Berlin,47,3,2,5,0.11,4,2,https://www.eliteprospects.com/player/601781/eric-hordler,2024-2025,del,Eric Hördler (RW),RW
Adrian Klein (D),Straubing Tigers,51,3,2,5,0.10,26,-2,https://www.eliteprospects.com/player/381680/adrian-klein,2024-2025,del,Adrian Klein (D),D
Manuel Alberg (RW),Iserlohn Roosters,32,2,3,5,0.16,8,-7,https://www.eliteprospects.com/player/319267/manuel-alberg,2024-2025,del,Manuel Alberg (RW),RW
Adam Smith (D),Eisbären Berlin,11,1,4,5,0.45,10,2,https://www.eliteprospects.com/player/259294/adam-smith,2024-2025,del,Adam Smith (D),D
Felix Maegaard Scheel (LW/RW),Fischtown Pinguins,29,1,4,5,0.17,4,1,https://www.eliteprospects.com/player/23951/felix-maegaard-scheel,2024-2025,del,Felix Maegaard Scheel (LW/RW),LW/RW
Nikolaus Heigl (F),EHC München,41,1,4,5,0.12,10,-6,https://www.eliteprospects.com/player/560407/nikolaus-heigl,2024-2025,del,Nikolaus Heigl (F),F
Jimmy Martinovic (D),Grizzlys Wolfsburg,52,1,4,5,0.10,10,0,https://www.eliteprospects.com/player/382293/jimmy-martinovic,2024-2025,del,Jimmy Martinovic (D),D
Zac Leslie (D),Adler Mannheim,12,0,5,5,0.42,8,2,https://www.eliteprospects.com/player/78063/zac-leslie,2024-2025,del,Zac Leslie (D),D
Joose Antonen (RW/LW),Fischtown Pinguins,13,0,5,5,0.38,2,4,https://www.eliteprospects.com/player/50748/joose-antonen,2024-2025,del,Joose Antonen (RW/LW),RW/LW
Kevin Bicker (LW/RW),Löwen Frankfurt,20,0,5,5,0.25,15,3,https://www.eliteprospects.com/player/752269/kevin-bicker,2024-2025,del,Kevin Bicker (LW/RW),LW/RW
Philipp Preto (D),ERC Ingolstadt,32,0,5,5,0.16,18,16,https://www.eliteprospects.com/player/322048/philipp-preto,2024-2025,del,Philipp Preto (D),D
Maximilian Renner (D),Augsburger Panther,47,0,5,5,0.11,16,-6,https://www.eliteprospects.com/player/42531/maximilian-renner,2024-2025,del,Maximilian Renner (D),D
Constantin Braun (D/LW),Nürnberg Ice Tigers,51,0,5,5,0.10,12,-9,https://www.eliteprospects.com/player/9273/constantin-braun,2024-2025,del,Constantin Braun (D/LW),D/LW
Marco Münzenberger (F),Kölner Haie,26,3,1,4,0.15,4,3,https://www.eliteprospects.com/player/791650/marco-munzenberger,2024-2025,del,Marco Münzenberger (F),F
Julius Karrer (D),Nürnberg Ice Tigers,37,3,1,4,0.11,10,-8,https://www.eliteprospects.com/player/318445/julius-karrer,2024-2025,del,Julius Karrer (D),D
Marcel Müller (LW/C),Straubing Tigers,22,2,2,4,0.18,8,5,https://www.eliteprospects.com/player/9275/marcel-muller,2024-2025,del,Marcel Müller (LW/C),LW/C
Mario Zimmermann (D),Straubing Tigers,44,2,2,4,0.09,12,-12,https://www.eliteprospects.com/player/344166/mario-zimmermann,2024-2025,del,Mario Zimmermann (D),D
Janik Möser (D/F),Grizzlys Wolfsburg,23,1,3,4,0.17,16,-4,https://www.eliteprospects.com/player/71959/janik-moser,2024-2025,del,Janik Möser (D/F),D/F
Johannes Huß (D),Iserlohn Roosters,33,1,3,4,0.12,25,-11,https://www.eliteprospects.com/player/215249/johannes-hu%C3%9F,2024-2025,del,Johannes Huß (D),D
Moritz Wirth (D),Düsseldorfer EG,42,1,3,4,0.10,21,5,https://www.eliteprospects.com/player/215513/moritz-wirth,2024-2025,del,Moritz Wirth (D),D
Dominik Bittner (D),EHC München,44,1,3,4,0.09,16,-3,https://www.eliteprospects.com/player/34837/dominik-bittner,2024-2025,del,Dominik Bittner (D),D
Sebastian Cimmerman (F),Löwen Frankfurt,44,1,3,4,0.09,18,-3,https://www.eliteprospects.com/player/399187/sebastian-cimmerman,2024-2025,del,Sebastian Cimmerman (F),F
Kevin Niedenz (RW),Kölner Haie,47,1,3,4,0.09,8,-5,https://www.eliteprospects.com/player/561635/kevin-niedenz,2024-2025,del,Kevin Niedenz (RW),RW
Kristian Blumenschein (D),Augsburger Panther,40,0,4,4,0.10,6,-11,https://www.eliteprospects.com/player/202411/kristian-blumenschein,2024-2025,del,Kristian Blumenschein (D),D
Philipp Bidoul (D),Löwen Frankfurt,43,0,4,4,0.09,4,-6,https://www.eliteprospects.com/player/560202/philipp-bidoul,2024-2025,del,Philipp Bidoul (D),D
Maximilian Glötzl (D),Kölner Haie,49,0,4,4,0.08,10,-4,https://www.eliteprospects.com/player/318111/maximilian-glotzl,2024-2025,del,Maximilian Glötzl (D),D
Gerrit Fauser (C/LW),Grizzlys Wolfsburg,36,3,0,3,0.08,2,-11,https://www.eliteprospects.com/player/13576/gerrit-fauser,2024-2025,del,Gerrit Fauser (C/LW),C/LW
Tanner Kaspick (C),Grizzlys Wolfsburg,9,1,2,3,0.33,6,-5,https://www.eliteprospects.com/player/201245/tanner-kaspick,2024-2025,del,Tanner Kaspick (C),C
Lucas Dumont (F),Grizzlys Wolfsburg,30,1,2,3,0.10,2,-2,https://www.eliteprospects.com/player/89917/lucas-dumont,2024-2025,del,Lucas Dumont (F),F
Maxim Schäfer (LW),Eisbären Berlin,31,1,2,3,0.10,6,2,https://www.eliteprospects.com/player/873173/maxim-schafer,2024-2025,del,Maxim Schäfer (LW),LW
Fabrizio Pilu (D),Adler Mannheim,45,1,2,3,0.07,6,-9,https://www.eliteprospects.com/player/340882/fabrizio-pilu,2024-2025,del,Fabrizio Pilu (D),D
Will Weber (D),Schwenninger Wild Wings,48,1,2,3,0.06,50,-4,https://www.eliteprospects.com/player/12515/will-weber,2024-2025,del,Will Weber (D),D
Cole Fonstad (C/LW),Straubing Tigers,18,0,3,3,0.17,2,-5,https://www.eliteprospects.com/player/286578/cole-fonstad,2024-2025,del,Cole Fonstad (C/LW),C/LW
Lua Niehus (D),Löwen Frankfurt,24,0,3,3,0.13,12,-4,https://www.eliteprospects.com/player/789149/lua-niehus,2024-2025,del,Lua Niehus (D),D
Luis Üffing (F),Düsseldorfer EG,36,0,3,3,0.08,33,-6,https://www.eliteprospects.com/player/267995/luis-uffing,2024-2025,del,Luis Üffing (F),F
Robin van Calster (C),Kölner Haie,47,0,3,3,0.06,2,-11,https://www.eliteprospects.com/player/475710/robin-van-calster,2024-2025,del,Robin van Calster (C),C
Christian Hanke (F),Augsburger Panther,23,2,0,2,0.09,2,-8,https://www.eliteprospects.com/player/547476/christian-hanke,2024-2025,del,Christian Hanke (F),F
Justin Büsing (F),Fischtown Pinguins,28,2,0,2,0.07,2,0,https://www.eliteprospects.com/player/561650/justin-busing,2024-2025,del,Justin Büsing (F),F
Nicolas Appendino (D),Fischtown Pinguins,38,1,1,2,0.05,10,0,https://www.eliteprospects.com/player/216363/nicolas-appendino,2024-2025,del,Nicolas Appendino (D),D
Timo Ruckdäschel (F),Grizzlys Wolfsburg,43,1,1,2,0.05,35,-11,https://www.eliteprospects.com/player/714439/timo-ruckdaschel,2024-2025,del,Timo Ruckdäschel (F),F
Denis Reul (D),Augsburger Panther,50,1,1,2,0.04,24,-10,https://www.eliteprospects.com/player/11845/denis-reul,2024-2025,del,Denis Reul (D),D
Noel Saffran (F),Iserlohn Roosters,52,1,1,2,0.04,7,-6,https://www.eliteprospects.com/player/644450/noel-saffran,2024-2025,del,Noel Saffran (F),F
Norwin Panocha (D),Eisbären Berlin,16,0,2,2,0.13,0,2,https://www.eliteprospects.com/player/796404/norwin-panocha,2024-2025,del,Norwin Panocha (D),D
Max Balinson (D),Düsseldorfer EG,31,0,2,2,0.06,14,-10,https://www.eliteprospects.com/player/190029/max-balinson,2024-2025,del,Max Balinson (D),D
Björn Krupp (D),Grizzlys Wolfsburg,40,0,2,2,0.05,18,-3,https://www.eliteprospects.com/player/18632/bjorn-krupp,2024-2025,del,Björn Krupp (D),D
Justin Volek (LW/C),Augsburger Panther,42,0,2,2,0.05,26,-11,https://www.eliteprospects.com/player/339127/justin-volek,2024-2025,del,Justin Volek (LW/C),LW/C
Lukas Ribarik (F),Nürnberg Ice Tigers,45,0,2,2,0.04,13,-7,https://www.eliteprospects.com/player/297513/lukas-ribarik,2024-2025,del,Lukas Ribarik (F),F
Justus Böttner (D),Nürnberg Ice Tigers,45,0,2,2,0.04,35,-3,https://www.eliteprospects.com/player/339664/justus-bottner,2024-2025,del,Justus Böttner (D),D
Colton Jobke (D),Iserlohn Roosters,48,0,2,2,0.04,24,-7,https://www.eliteprospects.com/player/45492/colton-jobke,2024-2025,del,Colton Jobke (D),D
Mark Rassell (C/LW),Nürnberg Ice Tigers,7,1,0,1,0.14,0,-2,https://www.eliteprospects.com/player/107924/mark-rassell,2024-2025,del,Mark Rassell (C/LW),C/LW
Niklas Hübner (D),ERC Ingolstadt,18,1,0,1,0.06,2,0,https://www.eliteprospects.com/player/750194/niklas-hubner,2024-2025,del,Niklas Hübner (D),D
Samuel Soramies (F),Adler Mannheim,2,0,1,1,0.50,0,-1,https://www.eliteprospects.com/player/148127/samuel-soramies,2024-2025,del,Samuel Soramies (F),F
Rick Schofield (C),Düsseldorfer EG,4,0,1,1,0.25,0,0,https://www.eliteprospects.com/player/38822/rick-schofield,2024-2025,del,Rick Schofield (C),C
Lenny Boos (F),Düsseldorfer EG,5,0,1,1,0.20,0,0,https://www.eliteprospects.com/player/810736/lenny-boos,2024-2025,del,Lenny Boos (F),F
Matej Leden (F),Eisbären Berlin,7,0,1,1,0.14,2,1,https://www.eliteprospects.com/player/620761/matej-leden,2024-2025,del,Matej Leden (F),F
Daniel Schwaiger (D),Schwenninger Wild Wings,10,0,1,1,0.10,0,-4,https://www.eliteprospects.com/player/382203/daniel-schwaiger,2024-2025,del,Daniel Schwaiger (D),D
Nicolas Geitner (D),Straubing Tigers,11,0,1,1,0.09,8,-1,https://www.eliteprospects.com/player/215570/nicolas-geitner,2024-2025,del,Nicolas Geitner (D),D
Håkon Hänelt (F/D),Kölner Haie,26,0,1,1,0.04,2,-5,https://www.eliteprospects.com/player/475676/hakon-hanelt,2024-2025,del,Håkon Hänelt (F/D),F/D
Robin Veber (RW/C),Grizzlys Wolfsburg,30,0,1,1,0.03,2,-2,https://www.eliteprospects.com/player/640610/robin-veber,2024-2025,del,Robin Veber (RW/C),RW/C
Leon van der Linde (D),Augsburger Panther,35,0,1,1,0.03,4,-9,https://www.eliteprospects.com/player/564199/leon-van-der-linde,2024-2025,del,Leon van der Linde (D),D
Lennard Nieleck (C/RW),Iserlohn Roosters,39,0,1,1,0.03,6,-8,https://www.eliteprospects.com/player/527418/lennard-nieleck,2024-2025,del,Lennard Nieleck (C/RW),C/RW
Andreas Thuresson (LW/RW),Kölner Haie,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/4024/andreas-thuresson,2024-2025,del,Andreas Thuresson (LW/RW),LW/RW
Ken Andre Olimb (C/W),Schwenninger Wild Wings,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/10886/ken-andre-olimb,2024-2025,del,Ken Andre Olimb (C/W),C/W
Marco Nowak (D),Eisbären Berlin,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/17640/marco-nowak,2024-2025,del,Marco Nowak (D),D
Tobias Eder (C),Eisbären Berlin,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/148320/tobias-eder,2024-2025,del,Tobias Eder (C),C
Colt Conrad (C),Fischtown Pinguins,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/199895/colt-conrad,2024-2025,del,Colt Conrad (C),C
Tim Lovell (D),Adler Mannheim,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/483774/tim-lovell,2024-2025,del,Tim Lovell (D),D
