player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Tomas Zizka (D),HC Zlín,50,3,10,13,0.26,44,9,https://www.eliteprospects.com/player/15710/tomas-zizka,2015-2016,czechia,Tomas Zizka (D),D
Tomas Voracek (D),BK Mladá Boleslav,52,3,10,13,0.25,56,27,https://www.eliteprospects.com/player/12574/tomas-voracek,2015-2016,czechia,Tomas Voracek (D),D
Michal Travnicek (LW),HC Litvínov,48,2,11,13,0.27,123,-1,https://www.eliteprospects.com/player/22669/michal-travnicek,2015-2016,czechia,Michal Travnicek (LW),LW
Martin Pláněk (D),Mountfield HK,51,2,11,13,0.25,24,1,https://www.eliteprospects.com/player/50603/martin-planek,2015-2016,czechia,Martin Pláněk (D),D
Tomas Linhart (D),HC Oceláři Třinec,42,1,12,13,0.31,12,-7,https://www.eliteprospects.com/player/15831/tomas-linhart,2015-2016,czechia,Tomas Linhart (D),D
David Kveton (C/W),Piráti Chomutov,39,8,4,12,0.31,22,-7,https://www.eliteprospects.com/player/9286/david-kveton,2015-2016,czechia,David Kveton (C/W),C/W
Roman Kukumberg (RW/C),Mountfield HK,40,7,5,12,0.30,18,4,https://www.eliteprospects.com/player/9665/roman-kukumberg,2015-2016,czechia,Roman Kukumberg (RW/C),RW/C
Lukas Cingel (C),HC Sparta Praha,23,6,6,12,0.52,10,16,https://www.eliteprospects.com/player/43855/lukas-cingel,2015-2016,czechia,Lukas Cingel (C),C
David Tomasek (C/RW),HC Dynamo Pardubice,40,6,6,12,0.30,24,-18,https://www.eliteprospects.com/player/205549/david-tomasek,2015-2016,czechia,David Tomasek (C/RW),C/RW
Martin Adamsky (RW/LW),HC Oceláři Třinec,39,5,7,12,0.31,18,-1,https://www.eliteprospects.com/player/22793/martin-adamsky,2015-2016,czechia,Martin Adamsky (RW/LW),RW/LW
Radoslav Tybor (RW),totals,44,5,7,12,0.27,22,-11,https://www.eliteprospects.com/player/28095/radoslav-tybor,2015-2016,czechia,Radoslav Tybor (RW),RW
René Vydarený (D),Mountfield HK,37,3,9,12,0.32,16,1,https://www.eliteprospects.com/player/9636/rene-vydareny,2015-2016,czechia,René Vydarený (D),D
Patrik Urbanec (D),HC Zlín,40,3,9,12,0.30,16,-5,https://www.eliteprospects.com/player/129198/patrik-urbanec,2015-2016,czechia,Patrik Urbanec (D),D
Jan Maruna (LW),HC Zlín,38,8,3,11,0.29,18,1,https://www.eliteprospects.com/player/28389/jan-maruna,2015-2016,czechia,Jan Maruna (LW),LW
Dominik Lakatos (RW),Bílí Tygři Liberec,36,7,4,11,0.31,22,6,https://www.eliteprospects.com/player/195562/dominik-lakatos,2015-2016,czechia,Dominik Lakatos (RW),RW
Petr Ton (RW/LW),HC Kometa Brno,19,6,5,11,0.58,2,-4,https://www.eliteprospects.com/player/10866/petr-ton,2015-2016,czechia,Petr Ton (RW/LW),RW/LW
Vladimir Svacina (RW/LW),HC Oceláři Třinec,31,5,6,11,0.35,8,2,https://www.eliteprospects.com/player/23528/vladimir-svacina,2015-2016,czechia,Vladimir Svacina (RW/LW),RW/LW
Tomas Rolinek (LW),HC Dynamo Pardubice,33,5,6,11,0.33,8,-10,https://www.eliteprospects.com/player/10859/tomas-rolinek,2015-2016,czechia,Tomas Rolinek (LW),LW
Ctirad Ovcacik (D),BK Mladá Boleslav,48,5,6,11,0.23,28,8,https://www.eliteprospects.com/player/23521/ctirad-ovcacik,2015-2016,czechia,Ctirad Ovcacik (D),D
Petr Kubos (D),HC Kometa Brno,43,4,7,11,0.26,12,-9,https://www.eliteprospects.com/player/23520/petr-kubos,2015-2016,czechia,Petr Kubos (D),D
Martin Látal (RW),BK Mladá Boleslav,35,3,8,11,0.31,55,-7,https://www.eliteprospects.com/player/9282/martin-latal,2015-2016,czechia,Martin Látal (RW),RW
Vladimír Eminger (D),HC Sparta Praha,44,3,8,11,0.25,32,13,https://www.eliteprospects.com/player/70378/vladimir-eminger,2015-2016,czechia,Vladimír Eminger (D),D
Tomas Pavelka (D),HC Litvínov,51,3,8,11,0.22,24,-25,https://www.eliteprospects.com/player/100224/tomas-pavelka,2015-2016,czechia,Tomas Pavelka (D),D
Michal Vodný (LW),HC Olomouc,52,3,8,11,0.21,16,-4,https://www.eliteprospects.com/player/51978/michal-vodny,2015-2016,czechia,Michal Vodný (LW),LW
Jan Eberle (W/C),HC Olomouc,52,3,8,11,0.21,20,1,https://www.eliteprospects.com/player/11618/jan-eberle,2015-2016,czechia,Jan Eberle (W/C),W/C
Michal Vachovec (C),HC Energie Karlovy Vary,52,6,4,10,0.19,46,-15,https://www.eliteprospects.com/player/40246/michal-vachovec,2015-2016,czechia,Michal Vachovec (C),C
Bedřich Köhler (W/C),Mountfield HK,46,5,5,10,0.22,14,-14,https://www.eliteprospects.com/player/23515/bed%C5%99ich-kohler,2015-2016,czechia,Bedřich Köhler (W/C),W/C
Jan Stransky (RW/LW),Bílí Tygři Liberec,48,5,5,10,0.21,22,6,https://www.eliteprospects.com/player/18091/jan-stransky,2015-2016,czechia,Jan Stransky (RW/LW),RW/LW
Jiri Ondracek (LW/C),HC Zlín,49,5,5,10,0.20,20,4,https://www.eliteprospects.com/player/15144/jiri-ondracek,2015-2016,czechia,Jiri Ondracek (LW/C),LW/C
Frantisek Gerhat (C/LW),HC Litvínov,48,4,6,10,0.21,8,-14,https://www.eliteprospects.com/player/20565/frantisek-gerhat,2015-2016,czechia,Frantisek Gerhat (C/LW),C/LW
Brett Skinner (D),Piráti Chomutov,36,3,7,10,0.28,6,7,https://www.eliteprospects.com/player/8539/brett-skinner,2015-2016,czechia,Brett Skinner (D),D
Marek Hrbas (D),HC Sparta Praha,50,3,7,10,0.20,34,24,https://www.eliteprospects.com/player/53781/marek-hrbas,2015-2016,czechia,Marek Hrbas (D),D
Tomas Rohan (C/LW),HC Energie Karlovy Vary,37,2,8,10,0.27,16,-2,https://www.eliteprospects.com/player/29780/tomas-rohan,2015-2016,czechia,Tomas Rohan (C/LW),C/LW
Lukas Kovar (D),HC Vítkovice,42,2,8,10,0.24,18,3,https://www.eliteprospects.com/player/97235/lukas-kovar,2015-2016,czechia,Lukas Kovar (D),D
Pavel Musil (C/W),BK Mladá Boleslav,38,7,2,9,0.24,14,0,https://www.eliteprospects.com/player/160040/pavel-musil,2015-2016,czechia,Pavel Musil (C/W),C/W
Martin Procházka (RW/LW),HC Sparta Praha,23,6,3,9,0.39,8,2,https://www.eliteprospects.com/player/100470/martin-prochazka,2015-2016,czechia,Martin Procházka (RW/LW),RW/LW
Lukas Klok (D),HC Vítkovice,32,5,4,9,0.28,42,-17,https://www.eliteprospects.com/player/190265/lukas-klok,2015-2016,czechia,Lukas Klok (D),D
Lukas Derner (D),Bílí Tygři Liberec,51,4,5,9,0.18,50,16,https://www.eliteprospects.com/player/22660/lukas-derner,2015-2016,czechia,Lukas Derner (D),D
Martin Cibak (C),HC Zlín,50,3,6,9,0.18,50,-12,https://www.eliteprospects.com/player/8637/martin-cibak,2015-2016,czechia,Martin Cibak (C),C
Milan Doudera (D),HC Oceláři Třinec,46,2,7,9,0.20,35,-3,https://www.eliteprospects.com/player/56032/milan-doudera,2015-2016,czechia,Milan Doudera (D),D
Tomas Mojzis (D),Bílí Tygři Liberec,26,1,8,9,0.35,30,15,https://www.eliteprospects.com/player/8610/tomas-mojzis,2015-2016,czechia,Tomas Mojzis (D),D
Zdenek Cap (D),Mountfield HK,37,1,8,9,0.24,18,2,https://www.eliteprospects.com/player/48406/zdenek-cap,2015-2016,czechia,Zdenek Cap (D),D
Daniel Stumpf (LW/RW),HC Zlín,13,7,1,8,0.62,0,4,https://www.eliteprospects.com/player/93315/daniel-stumpf,2015-2016,czechia,Daniel Stumpf (LW/RW),LW/RW
Vojtech Tomi (LW),HC Vítkovice,26,7,1,8,0.31,14,3,https://www.eliteprospects.com/player/178999/vojtech-tomi,2015-2016,czechia,Vojtech Tomi (LW),LW
Peter Jánský (LW),HC Litvínov,33,4,4,8,0.24,16,-13,https://www.eliteprospects.com/player/17904/peter-jansky,2015-2016,czechia,Peter Jánský (LW),LW
Erik Němec (LW/C),HC Vítkovice,36,4,4,8,0.22,12,1,https://www.eliteprospects.com/player/97038/erik-nemec,2015-2016,czechia,Erik Němec (LW/C),LW/C
Michal Dragoun (LW),HC Sparta Praha,25,3,5,8,0.32,6,7,https://www.eliteprospects.com/player/23286/michal-dragoun,2015-2016,czechia,Michal Dragoun (LW),LW
Václav Benák (D),HC Energie Karlovy Vary,40,3,5,8,0.20,18,-10,https://www.eliteprospects.com/player/17084/vaclav-benak,2015-2016,czechia,Václav Benák (D),D
David Sklenička (D),HC Plzeň,46,3,5,8,0.17,32,6,https://www.eliteprospects.com/player/194986/david-sklenicka,2015-2016,czechia,David Sklenička (D),D
Jakub Koreis (C),HC Kometa Brno,37,2,6,8,0.22,36,-8,https://www.eliteprospects.com/player/9614/jakub-koreis,2015-2016,czechia,Jakub Koreis (C),C
Michal Gulasi (D),HC Energie Karlovy Vary,44,2,6,8,0.18,48,-20,https://www.eliteprospects.com/player/23408/michal-gulasi,2015-2016,czechia,Michal Gulasi (D),D
Jan Hanzlík (D),HC Kometa Brno,35,0,8,8,0.23,22,9,https://www.eliteprospects.com/player/23281/jan-hanzlik,2015-2016,czechia,Jan Hanzlík (D),D
Ales Jergl (RW),HC Olomouc,22,5,2,7,0.32,4,6,https://www.eliteprospects.com/player/176147/ales-jergl,2015-2016,czechia,Ales Jergl (RW),RW
Daniel Rákos (C),HC Oceláři Třinec,41,4,3,7,0.17,54,-8,https://www.eliteprospects.com/player/10479/daniel-rakos,2015-2016,czechia,Daniel Rákos (C),C
Jan Hlaváč (LW/RW),HC Sparta Praha,5,3,4,7,1.40,2,2,https://www.eliteprospects.com/player/8709/jan-hlavac,2015-2016,czechia,Jan Hlaváč (LW/RW),LW/RW
Matej Pekr (RW),HC Olomouc,19,3,4,7,0.37,8,3,https://www.eliteprospects.com/player/67576/matej-pekr,2015-2016,czechia,Matej Pekr (RW),RW
Tomas Kaut (C),HC Dynamo Pardubice,39,3,4,7,0.18,14,-5,https://www.eliteprospects.com/player/33046/tomas-kaut,2015-2016,czechia,Tomas Kaut (C),C
Jiri Gula (D),HC Litvínov,39,3,4,7,0.18,51,-23,https://www.eliteprospects.com/player/67120/jiri-gula,2015-2016,czechia,Jiri Gula (D),D
Radim Hruska (C),BK Mladá Boleslav,47,3,4,7,0.15,22,-5,https://www.eliteprospects.com/player/23514/radim-hruska,2015-2016,czechia,Radim Hruska (C),C
Patrik Poulicek (C),HC Dynamo Pardubice,52,3,4,7,0.13,22,-20,https://www.eliteprospects.com/player/176358/patrik-poulicek,2015-2016,czechia,Patrik Poulicek (C),C
Marek Ruzicka (LW/RW),HC Oceláři Třinec,22,2,5,7,0.32,24,5,https://www.eliteprospects.com/player/213184/marek-ruzicka,2015-2016,czechia,Marek Ruzicka (LW/RW),LW/RW
Radim Kucharczyk (RW),HC Olomouc,37,2,5,7,0.19,22,3,https://www.eliteprospects.com/player/3586/radim-kucharczyk,2015-2016,czechia,Radim Kucharczyk (RW),RW
Tomas Pastor (D),HC Vítkovice,40,2,5,7,0.18,50,-5,https://www.eliteprospects.com/player/90607/tomas-pastor,2015-2016,czechia,Tomas Pastor (D),D
Michal Moravcik (D),HC Plzeň,42,2,5,7,0.17,24,16,https://www.eliteprospects.com/player/128619/michal-moravcik,2015-2016,czechia,Michal Moravcik (D),D
Rostislav Klesla (D),HC Oceláři Třinec,33,1,6,7,0.21,16,0,https://www.eliteprospects.com/player/8622/rostislav-klesla,2015-2016,czechia,Rostislav Klesla (D),D
Petr Strapac (LW/C),HC Vítkovice,37,1,6,7,0.19,24,-9,https://www.eliteprospects.com/player/15147/petr-strapac,2015-2016,czechia,Petr Strapac (LW/C),LW/C
Jan Piskacek (D),HC Sparta Praha,18,5,1,6,0.33,30,6,https://www.eliteprospects.com/player/13571/jan-piskacek,2015-2016,czechia,Jan Piskacek (D),D
Branislav Rapac (RW/LW),HC Dynamo Pardubice,22,4,2,6,0.27,18,-2,https://www.eliteprospects.com/player/98032/branislav-rapac,2015-2016,czechia,Branislav Rapac (RW/LW),RW/LW
Michal Poletín (W/C),HC Plzeň,49,4,2,6,0.12,14,0,https://www.eliteprospects.com/player/34800/michal-poletin,2015-2016,czechia,Michal Poletín (W/C),W/C
Tomas Frolo (D),HC Litvínov,49,4,2,6,0.12,84,8,https://www.eliteprospects.com/player/22579/tomas-frolo,2015-2016,czechia,Tomas Frolo (D),D
Tomas Mertl (C),Mountfield HK,9,3,3,6,0.67,31,5,https://www.eliteprospects.com/player/22578/tomas-mertl,2015-2016,czechia,Tomas Mertl (C),C
Petr Koblasa (RW),HC Energie Karlovy Vary,37,3,3,6,0.16,16,-16,https://www.eliteprospects.com/player/100305/petr-koblasa,2015-2016,czechia,Petr Koblasa (RW),RW
Tomas Sykora (LW),HC Zlín,40,3,3,6,0.15,12,-7,https://www.eliteprospects.com/player/17749/tomas-sykora,2015-2016,czechia,Tomas Sykora (LW),LW
Tomas Houdek (D),HC Olomouc,40,3,3,6,0.15,32,-4,https://www.eliteprospects.com/player/22468/tomas-houdek,2015-2016,czechia,Tomas Houdek (D),D
Adam Zeman (LW),HC Olomouc,31,2,4,6,0.19,16,-6,https://www.eliteprospects.com/player/28905/adam-zeman,2015-2016,czechia,Adam Zeman (LW),LW
Martin Osmík (C/W),HC Energie Karlovy Vary,32,2,4,6,0.19,10,3,https://www.eliteprospects.com/player/190528/martin-osmik,2015-2016,czechia,Martin Osmík (C/W),C/W
Petr Sidlik (D),Piráti Chomutov,32,2,4,6,0.19,16,-1,https://www.eliteprospects.com/player/56029/petr-sidlik,2015-2016,czechia,Petr Sidlik (D),D
Jan Jaromersky (D),HC Olomouc,51,2,4,6,0.12,12,-3,https://www.eliteprospects.com/player/21750/jan-jaromersky,2015-2016,czechia,Jan Jaromersky (D),D
Martin Rohan (D),HC Energie Karlovy Vary,13,1,5,6,0.46,8,-8,https://www.eliteprospects.com/player/18086/martin-rohan,2015-2016,czechia,Martin Rohan (D),D
Vladimír Roth (D),HC Oceláři Třinec,18,1,5,6,0.33,43,-1,https://www.eliteprospects.com/player/12569/vladimir-roth,2015-2016,czechia,Vladimír Roth (D),D
Jan Schleiss (RW/LW),HC Plzeň,27,1,5,6,0.22,6,6,https://www.eliteprospects.com/player/100476/jan-schleiss,2015-2016,czechia,Jan Schleiss (RW/LW),RW/LW
Josef Hrabal (D),HC Oceláři Třinec,45,1,5,6,0.13,36,-2,https://www.eliteprospects.com/player/12294/josef-hrabal,2015-2016,czechia,Josef Hrabal (D),D
Vladimir Sicak (D),HC Energie Karlovy Vary,48,1,5,6,0.13,28,-16,https://www.eliteprospects.com/player/3581/vladimir-sicak,2015-2016,czechia,Vladimir Sicak (D),D
Jan Výtisk (D),Bílí Tygři Liberec,51,1,5,6,0.12,30,20,https://www.eliteprospects.com/player/23422/jan-vytisk,2015-2016,czechia,Jan Výtisk (D),D
Martin Rýgl (D),totals,38,0,6,6,0.16,26,-5,https://www.eliteprospects.com/player/22661/martin-rygl,2015-2016,czechia,Martin Rýgl (D),D
Michal Plutnar (D),Bílí Tygři Liberec,44,0,6,6,0.14,12,6,https://www.eliteprospects.com/player/100457/michal-plutnar,2015-2016,czechia,Michal Plutnar (D),D
Vojtech Tomecek (RW),HC Energie Karlovy Vary,33,5,0,5,0.15,4,-3,https://www.eliteprospects.com/player/100579/vojtech-tomecek,2015-2016,czechia,Vojtech Tomecek (RW),RW
Roman Chlouba (LW),Piráti Chomutov,31,4,1,5,0.16,20,-2,https://www.eliteprospects.com/player/34387/roman-chlouba,2015-2016,czechia,Roman Chlouba (LW),LW
Filip Cech (LW),HC Zlín,35,4,1,5,0.14,24,-6,https://www.eliteprospects.com/player/23712/filip-cech,2015-2016,czechia,Filip Cech (LW),LW
Peter Huzevka (C),totals,47,4,1,5,0.11,16,3,https://www.eliteprospects.com/player/17885/peter-huzevka,2015-2016,czechia,Peter Huzevka (C),C
Sebastian Gorcik (LW),HC Energie Karlovy Vary,50,4,1,5,0.10,20,-16,https://www.eliteprospects.com/player/101258/sebastian-gorcik,2015-2016,czechia,Sebastian Gorcik (LW),LW
Jaroslav Vlach (LW),Bílí Tygři Liberec,41,3,2,5,0.12,84,5,https://www.eliteprospects.com/player/40997/jaroslav-vlach,2015-2016,czechia,Jaroslav Vlach (LW),LW
Ondrej Havlicek (C),HC Litvínov,15,2,3,5,0.33,2,1,https://www.eliteprospects.com/player/24428/ondrej-havlicek,2015-2016,czechia,Ondrej Havlicek (C),C
Michal Barinka (D),HC Sparta Praha,19,2,3,5,0.26,22,1,https://www.eliteprospects.com/player/9611/michal-barinka,2015-2016,czechia,Michal Barinka (D),D
Jan Scotka (D),HC Dynamo Pardubice,47,2,3,5,0.11,28,-18,https://www.eliteprospects.com/player/130953/jan-scotka,2015-2016,czechia,Jan Scotka (D),D
Stanislav Dietz (D),Mountfield HK,50,2,3,5,0.10,26,3,https://www.eliteprospects.com/player/72289/stanislav-dietz,2015-2016,czechia,Stanislav Dietz (D),D
Petr Mrazek (RW/C),HC Kometa Brno,20,1,4,5,0.25,6,-3,https://www.eliteprospects.com/player/112416/petr-mrazek,2015-2016,czechia,Petr Mrazek (RW/C),RW/C
Tomas Bulik (C),totals,35,1,4,5,0.14,20,-7,https://www.eliteprospects.com/player/27137/tomas-bulik,2015-2016,czechia,Tomas Bulik (C),C
Radim Matus (RW/C),HC Oceláři Třinec,36,1,4,5,0.14,8,-10,https://www.eliteprospects.com/player/157657/radim-matus,2015-2016,czechia,Radim Matus (RW/C),RW/C
Ondrej Dlapa (D),Piráti Chomutov,41,1,4,5,0.12,22,-4,https://www.eliteprospects.com/player/88156/ondrej-dlapa,2015-2016,czechia,Ondrej Dlapa (D),D
Antonin Dusek (C),Piráti Chomutov,46,1,4,5,0.11,16,-8,https://www.eliteprospects.com/player/22659/antonin-dusek,2015-2016,czechia,Antonin Dusek (C),C
Jiri Ondrusek (D),HC Olomouc,49,1,4,5,0.10,44,-5,https://www.eliteprospects.com/player/67529/jiri-ondrusek,2015-2016,czechia,Jiri Ondrusek (D),D
Jan Svrcek (D),HC Sparta Praha,33,0,5,5,0.15,48,13,https://www.eliteprospects.com/player/23869/jan-svrcek,2015-2016,czechia,Jan Svrcek (D),D
Branislav Kubka (D),HC Plzeň,46,0,5,5,0.11,10,-4,https://www.eliteprospects.com/player/56384/branislav-kubka,2015-2016,czechia,Branislav Kubka (D),D
Kristian Reichel (C),HC Litvínov,15,3,1,4,0.27,4,-3,https://www.eliteprospects.com/player/167519/kristian-reichel,2015-2016,czechia,Kristian Reichel (C),C
David Stastny (LW),HC Zlín,29,3,1,4,0.14,14,0,https://www.eliteprospects.com/player/163956/david-stastny,2015-2016,czechia,David Stastny (LW),LW
Aron Chmielewski (LW),HC Oceláři Třinec,13,2,2,4,0.31,10,-2,https://www.eliteprospects.com/player/35887/aron-chmielewski,2015-2016,czechia,Aron Chmielewski (LW),LW
Zdenek Kubica (LW),BK Mladá Boleslav,17,2,2,4,0.24,0,0,https://www.eliteprospects.com/player/22809/zdenek-kubica,2015-2016,czechia,Zdenek Kubica (LW),LW
Juraj Valach (D),Piráti Chomutov,19,2,2,4,0.21,20,-6,https://www.eliteprospects.com/player/9294/juraj-valach,2015-2016,czechia,Juraj Valach (D),D
Jiri Dolezal (RW/LW),HC Litvínov,23,2,2,4,0.17,4,1,https://www.eliteprospects.com/player/19417/jiri-dolezal,2015-2016,czechia,Jiri Dolezal (RW/LW),RW/LW
Radim Zohorna (C/W),HC Kometa Brno,25,2,2,4,0.16,4,-4,https://www.eliteprospects.com/player/190526/radim-zohorna,2015-2016,czechia,Radim Zohorna (C/W),C/W
Adam Rufer (F),HC Oceláři Třinec,33,2,2,4,0.12,8,-5,https://www.eliteprospects.com/player/154759/adam-rufer,2015-2016,czechia,Adam Rufer (F),F
Ales Holik (D),HC Zlín,10,1,3,4,0.40,8,-6,https://www.eliteprospects.com/player/67581/ales-holik,2015-2016,czechia,Ales Holik (D),D
Dmitri Monya (RW),HC Dynamo Pardubice,11,1,3,4,0.36,2,-1,https://www.eliteprospects.com/player/20522/dmitri-monya,2015-2016,czechia,Dmitri Monya (RW),RW
Kristian Kudroc (D),HC Plzeň,21,1,3,4,0.19,63,-1,https://www.eliteprospects.com/player/5527/kristian-kudroc,2015-2016,czechia,Kristian Kudroc (D),D
Bohumil Jank (D),totals,28,1,3,4,0.14,22,-1,https://www.eliteprospects.com/player/34791/bohumil-jank,2015-2016,czechia,Bohumil Jank (D),D
David Stich (D),HC Vítkovice,30,1,3,4,0.13,80,2,https://www.eliteprospects.com/player/9280/david-stich,2015-2016,czechia,David Stich (D),D
Tomas Valenta (D),HC Olomouc,34,1,3,4,0.12,28,-1,https://www.eliteprospects.com/player/70389/tomas-valenta,2015-2016,czechia,Tomas Valenta (D),D
Jan Holub (D),BK Mladá Boleslav,35,1,3,4,0.11,32,-3,https://www.eliteprospects.com/player/13655/jan-holub,2015-2016,czechia,Jan Holub (D),D
Tomas Harant (D),totals,40,1,3,4,0.10,36,1,https://www.eliteprospects.com/player/8068/tomas-harant,2015-2016,czechia,Tomas Harant (D),D
Tomas Bokros (D),HC Dynamo Pardubice,48,1,3,4,0.08,71,-12,https://www.eliteprospects.com/player/48623/tomas-bokros,2015-2016,czechia,Tomas Bokros (D),D
Jaroslav Mrázek (D),Piráti Chomutov,17,0,4,4,0.24,6,-1,https://www.eliteprospects.com/player/9619/jaroslav-mrazek,2015-2016,czechia,Jaroslav Mrázek (D),D
Jiri Vasicek (D),Mountfield HK,35,0,4,4,0.11,34,3,https://www.eliteprospects.com/player/19418/jiri-vasicek,2015-2016,czechia,Jiri Vasicek (D),D
Filip Hronek (D),Mountfield HK,40,0,4,4,0.10,22,3,https://www.eliteprospects.com/player/191286/filip-hronek,2015-2016,czechia,Filip Hronek (D),D
Jiri Kucny (D),BK Mladá Boleslav,43,0,4,4,0.09,66,-4,https://www.eliteprospects.com/player/21116/jiri-kucny,2015-2016,czechia,Jiri Kucny (D),D
Jan Starý (W/C),HC Dynamo Pardubice,16,3,0,3,0.19,6,-1,https://www.eliteprospects.com/player/22766/jan-stary,2015-2016,czechia,Jan Starý (W/C),W/C
Radek Meidl (LW),HC Oceláři Třinec,12,2,1,3,0.25,6,3,https://www.eliteprospects.com/player/11101/radek-meidl,2015-2016,czechia,Radek Meidl (LW),LW
Vit Jonak (RW),Bílí Tygři Liberec,22,2,1,3,0.14,2,-1,https://www.eliteprospects.com/player/94976/vit-jonak,2015-2016,czechia,Vit Jonak (RW),RW
Jiří Cernoch (C/RW),HC Sparta Praha,25,2,1,3,0.12,6,4,https://www.eliteprospects.com/player/160502/ji%C5%99i-cernoch,2015-2016,czechia,Jiří Cernoch (C/RW),C/RW
Lukas Jasek (C/RW),HC Oceláři Třinec,25,2,1,3,0.12,18,-3,https://www.eliteprospects.com/player/213164/lukas-jasek,2015-2016,czechia,Lukas Jasek (C/RW),C/RW
Adam Raska (C/LW),HC Kometa Brno,30,2,1,3,0.10,8,-6,https://www.eliteprospects.com/player/112413/adam-raska,2015-2016,czechia,Adam Raska (C/LW),C/LW
Michal Seda (D),HC Dynamo Pardubice,45,2,1,3,0.07,43,-19,https://www.eliteprospects.com/player/22770/michal-seda,2015-2016,czechia,Michal Seda (D),D
Ondrej Jurcik (W/C),HC Litvínov,52,2,1,3,0.06,35,-9,https://www.eliteprospects.com/player/156466/ondrej-jurcik,2015-2016,czechia,Ondrej Jurcik (W/C),W/C
Tomas Divisek (C),HC Dynamo Pardubice,6,1,2,3,0.50,4,0,https://www.eliteprospects.com/player/9627/tomas-divisek,2015-2016,czechia,Tomas Divisek (C),C
Jiri Drtina (D),Piráti Chomutov,15,1,2,3,0.20,0,6,https://www.eliteprospects.com/player/19414/jiri-drtina,2015-2016,czechia,Jiri Drtina (D),D
Jan Kolar (RW),HC Dynamo Pardubice,15,1,2,3,0.20,4,-7,https://www.eliteprospects.com/player/22768/jan-kolar,2015-2016,czechia,Jan Kolar (RW),RW
Alex Rasner (D),HC Olomouc,17,1,2,3,0.18,33,5,https://www.eliteprospects.com/player/101861/alex-rasner,2015-2016,czechia,Alex Rasner (D),D
Adam Havlik (F/D),totals,18,1,2,3,0.17,2,-4,https://www.eliteprospects.com/player/23887/adam-havlik,2015-2016,czechia,Adam Havlik (F/D),F/D
