player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Inti Pestoni (LW),HC Ambrì-Piotta,52,16,23,39,0.75,10,8,https://www.eliteprospects.com/player/34822/inti-pestoni,2021-2022,nl,Inti Pestoni (LW),LW
Sami Vatanen (D),Genève-Servette HC,38,9,30,39,1.03,12,1,https://www.eliteprospects.com/player/16044/sami-vatanen,2021-2022,nl,Sami Vatanen (D),D
Justin Azevedo (C/RW),ZSC Lions,45,8,31,39,0.87,57,10,https://www.eliteprospects.com/player/9347/justin-azevedo,2021-2022,nl,Justin Azevedo (C/RW),C/RW
Sven Andrighetto (W/C),ZSC Lions,47,19,19,38,0.81,33,14,https://www.eliteprospects.com/player/70426/sven-andrighetto,2021-2022,nl,Sven Andrighetto (W/C),W/C
Philip-Michaël Devos (C),HC Ajoie,51,12,26,38,0.75,32,-43,https://www.eliteprospects.com/player/37288/philip-michael-devos,2021-2022,nl,Philip-Michaël Devos (C),C
Maxim Noreau (D),ZSC Lions,48,8,30,38,0.79,10,14,https://www.eliteprospects.com/player/12153/maxim-noreau,2021-2022,nl,Maxim Noreau (D),D
Santeri Alatalo (D),HC Lugano,50,5,33,38,0.76,40,-6,https://www.eliteprospects.com/player/24582/santeri-alatalo,2021-2022,nl,Santeri Alatalo (D),D
John Quenneville (LW),ZSC Lions,46,20,17,37,0.80,57,12,https://www.eliteprospects.com/player/84092/john-quenneville,2021-2022,nl,John Quenneville (LW),LW
Julien Sprunger (RW),HC Fribourg-Gottéron,41,18,19,37,0.90,10,7,https://www.eliteprospects.com/player/9242/julien-sprunger,2021-2022,nl,Julien Sprunger (RW),RW
Dennis Rasmussen (C),HC Davos,51,10,26,36,0.71,18,10,https://www.eliteprospects.com/player/9985/dennis-rasmussen,2021-2022,nl,Dennis Rasmussen (C),C
Calvin Thürkauf (C/LW),HC Lugano,50,16,19,35,0.70,65,10,https://www.eliteprospects.com/player/186336/calvin-thurkauf,2021-2022,nl,Calvin Thürkauf (C/LW),C/LW
Dario Bürgler (RW),HC Ambrì-Piotta,52,15,19,34,0.65,12,-4,https://www.eliteprospects.com/player/10617/dario-burgler,2021-2022,nl,Dario Bürgler (RW),RW
Jason Fuchs (C),Lausanne HC,41,10,24,34,0.83,18,21,https://www.eliteprospects.com/player/95039/jason-fuchs,2021-2022,nl,Jason Fuchs (C),C
Joël Vermin (F/D),Genève-Servette HC,52,21,12,33,0.63,24,0,https://www.eliteprospects.com/player/34828/joel-vermin,2021-2022,nl,Joël Vermin (F/D),F/D
Denis Hollenstein (LW/RW),ZSC Lions,43,13,20,33,0.77,49,3,https://www.eliteprospects.com/player/11838/denis-hollenstein,2021-2022,nl,Denis Hollenstein (LW/RW),LW/RW
Carl Klingberg (RW),EV Zug,45,15,17,32,0.71,43,15,https://www.eliteprospects.com/player/9791/carl-klingberg,2021-2022,nl,Carl Klingberg (RW),RW
Enzo Corvi (C),HC Davos,45,7,25,32,0.71,23,-2,https://www.eliteprospects.com/player/88219/enzo-corvi,2021-2022,nl,Enzo Corvi (C),C
Nathan Marchon (C/LW),HC Fribourg-Gottéron,49,20,11,31,0.63,14,17,https://www.eliteprospects.com/player/116240/nathan-marchon,2021-2022,nl,Nathan Marchon (C/LW),C/LW
Andres Ambühl (W/C),HC Davos,49,13,18,31,0.63,68,-7,https://www.eliteprospects.com/player/12672/andres-ambuhl,2021-2022,nl,Andres Ambühl (W/C),W/C
Anton Lander (C),EV Zug,42,12,19,31,0.74,40,-2,https://www.eliteprospects.com/player/6016/anton-lander,2021-2022,nl,Anton Lander (C),C
Simon Moser (C/W),SC Bern,48,10,21,31,0.65,20,0,https://www.eliteprospects.com/player/15163/simon-moser,2021-2022,nl,Simon Moser (C/W),C/W
Mike Künzle (RW/LW),EHC Biel-Bienne,49,18,12,30,0.61,70,6,https://www.eliteprospects.com/player/99566/mike-kunzle,2021-2022,nl,Mike Künzle (RW/LW),RW/LW
Ramon Untersander (D),SC Bern,42,9,21,30,0.71,18,12,https://www.eliteprospects.com/player/17688/ramon-untersander,2021-2022,nl,Ramon Untersander (D),D
Joël Genazzi (D/F),Lausanne HC,47,7,23,30,0.64,16,12,https://www.eliteprospects.com/player/17593/joel-genazzi,2021-2022,nl,Joël Genazzi (D/F),D/F
Leandro Profico (D/RW),SC Rapperswil-Jona Lakers,51,2,28,30,0.59,18,5,https://www.eliteprospects.com/player/18777/leandro-profico,2021-2022,nl,Leandro Profico (D/RW),D/RW
Jeremy Wick (RW/D),SC Rapperswil-Jona Lakers,52,16,13,29,0.56,18,16,https://www.eliteprospects.com/player/39521/jeremy-wick,2021-2022,nl,Jeremy Wick (RW/D),RW/D
Marco Müller (C/W),EV Zug,43,15,14,29,0.67,8,7,https://www.eliteprospects.com/player/85292/marco-muller,2021-2022,nl,Marco Müller (C/W),C/W
Lino Martschini (RW),EV Zug,36,14,15,29,0.81,4,-4,https://www.eliteprospects.com/player/70432/lino-martschini,2021-2022,nl,Lino Martschini (RW),RW
André Heim (C),HC Ambrì-Piotta,52,14,15,29,0.56,20,4,https://www.eliteprospects.com/player/174541/andre-heim,2021-2022,nl,André Heim (C),C
Martin Gernát (D),Lausanne HC,46,13,16,29,0.63,24,-1,https://www.eliteprospects.com/player/89280/martin-gernat,2021-2022,nl,Martin Gernát (D),D
Garrett Roe (C),ZSC Lions,37,10,19,29,0.78,22,1,https://www.eliteprospects.com/player/14867/garrett-roe,2021-2022,nl,Garrett Roe (C),C
Alexander Yakovenko (D),EHC Biel-Bienne,41,5,24,29,0.71,10,15,https://www.eliteprospects.com/player/309547/alexander-yakovenko,2021-2022,nl,Alexander Yakovenko (D),D
Ryan Gunderson (D),HC Fribourg-Gottéron,50,4,25,29,0.58,12,5,https://www.eliteprospects.com/player/15125/ryan-gunderson,2021-2022,nl,Ryan Gunderson (D),D
Christoph Bertschy (C/RW),Lausanne HC,51,13,15,28,0.55,24,1,https://www.eliteprospects.com/player/85327/christoph-bertschy,2021-2022,nl,Christoph Bertschy (C/RW),C/RW
Damien Riat (W/C),Lausanne HC,35,11,17,28,0.80,12,15,https://www.eliteprospects.com/player/153634/damien-riat,2021-2022,nl,Damien Riat (W/C),W/C
Thibault Frossard (C),HC Ajoie,51,10,18,28,0.55,34,-39,https://www.eliteprospects.com/player/99567/thibault-frossard,2021-2022,nl,Thibault Frossard (C),C
Dominic Zwerger (LW),HC Ambrì-Piotta,47,9,19,28,0.60,57,-5,https://www.eliteprospects.com/player/133420/dominic-zwerger,2021-2022,nl,Dominic Zwerger (LW),LW
Emil Djuse (D),SC Rapperswil-Jona Lakers,48,7,21,28,0.58,37,10,https://www.eliteprospects.com/player/20013/emil-djuse,2021-2022,nl,Emil Djuse (D),D
Lukas Frick (D),Lausanne HC,51,5,23,28,0.55,8,11,https://www.eliteprospects.com/player/85285/lukas-frick,2021-2022,nl,Lukas Frick (D),D
Daniel Carr (LW/RW),HC Lugano,29,17,10,27,0.93,16,13,https://www.eliteprospects.com/player/39435/daniel-carr,2021-2022,nl,Daniel Carr (LW/RW),LW/RW
Sandro Zangger (RW/LW),SC Rapperswil-Jona Lakers,46,14,13,27,0.59,8,1,https://www.eliteprospects.com/player/85298/sandro-zangger,2021-2022,nl,Sandro Zangger (RW/LW),RW/LW
Reto Suri (C/W),EV Zug,49,12,15,27,0.55,36,3,https://www.eliteprospects.com/player/15165/reto-suri,2021-2022,nl,Reto Suri (C/W),C/W
Sandro Schmid (C/RW),HC Fribourg-Gottéron,50,9,18,27,0.54,16,15,https://www.eliteprospects.com/player/326105/sandro-schmid,2021-2022,nl,Sandro Schmid (C/RW),C/RW
Marcus Krüger (C),ZSC Lions,45,8,19,27,0.60,28,17,https://www.eliteprospects.com/player/8311/marcus-kruger,2021-2022,nl,Marcus Krüger (C),C
Viktor Lööv (D),EHC Biel-Bienne,46,6,21,27,0.59,51,20,https://www.eliteprospects.com/player/20058/viktor-loov,2021-2022,nl,Viktor Lööv (D),D
Christian Djoos (D),EV Zug,50,3,24,27,0.54,12,16,https://www.eliteprospects.com/player/33201/christian-djoos,2021-2022,nl,Christian Djoos (D),D
Fabrice Herzog (RW/LW),EV Zug,38,15,11,26,0.68,18,7,https://www.eliteprospects.com/player/94494/fabrice-herzog,2021-2022,nl,Fabrice Herzog (RW/LW),RW/LW
Troy Josephs (C/LW),HC Lugano,38,13,12,25,0.66,28,3,https://www.eliteprospects.com/player/117744/troy-josephs,2021-2022,nl,Troy Josephs (C/LW),C/LW
Dario Simion (LW/RW),EV Zug,35,11,14,25,0.71,12,15,https://www.eliteprospects.com/player/85341/dario-simion,2021-2022,nl,Dario Simion (LW/RW),LW/RW
Kaspars Daugavins (RW/C),SC Bern,34,10,15,25,0.74,14,4,https://www.eliteprospects.com/player/11335/kaspars-daugavins,2021-2022,nl,Kaspars Daugavins (RW/C),RW/C
Josh Jooris (C/RW),Genève-Servette HC,48,10,15,25,0.52,16,5,https://www.eliteprospects.com/player/76087/josh-jooris,2021-2022,nl,Josh Jooris (C/RW),C/RW
Flavio Schmutz (C/LW),SCL Tigers,48,9,16,25,0.52,61,0,https://www.eliteprospects.com/player/85357/flavio-schmutz,2021-2022,nl,Flavio Schmutz (C/LW),C/LW
Phil Varone (C/W),totals,42,8,17,25,0.60,24,9,https://www.eliteprospects.com/player/15485/phil-varone,2021-2022,nl,Phil Varone (C/W),C/W
Luca Cunti (C),EHC Biel-Bienne,42,7,18,25,0.60,28,18,https://www.eliteprospects.com/player/10902/luca-cunti,2021-2022,nl,Luca Cunti (C),C
Mauro Jörg (RW/LW),HC Fribourg-Gottéron,44,7,18,25,0.57,12,17,https://www.eliteprospects.com/player/17695/mauro-jorg,2021-2022,nl,Mauro Jörg (RW/LW),RW/LW
Magnus Nygren (D),HC Davos,51,6,19,25,0.49,20,8,https://www.eliteprospects.com/player/10538/magnus-nygren,2021-2022,nl,Magnus Nygren (D),D
Cory Conacher (C/W),totals,41,14,10,24,0.59,36,0,https://www.eliteprospects.com/player/33265/cory-conacher,2021-2022,nl,Cory Conacher (C/W),C/W
Tyler Moy (C/RW),Genève-Servette HC,51,12,12,24,0.47,10,-3,https://www.eliteprospects.com/player/118545/tyler-moy,2021-2022,nl,Tyler Moy (C/RW),C/RW
Tristan Scherwey (LW/RW),SC Bern,35,9,15,24,0.69,22,1,https://www.eliteprospects.com/player/17685/tristan-scherwey,2021-2022,nl,Tristan Scherwey (LW/RW),LW/RW
Dominik Egli (D),HC Davos,47,6,18,24,0.51,14,6,https://www.eliteprospects.com/player/262443/dominik-egli,2021-2022,nl,Dominik Egli (D),D
Mikkel Bødker (LW),HC Lugano,44,4,20,24,0.55,8,-4,https://www.eliteprospects.com/player/5996/mikkel-bodker,2021-2022,nl,Mikkel Bødker (LW),LW
Zack Mitchell (C),SC Rapperswil-Jona Lakers,51,11,12,23,0.45,8,6,https://www.eliteprospects.com/player/45410/zack-mitchell,2021-2022,nl,Zack Mitchell (C),C
Alessio Bertaggia (LW/RW),HC Lugano,47,8,15,23,0.49,22,-3,https://www.eliteprospects.com/player/34307/alessio-bertaggia,2021-2022,nl,Alessio Bertaggia (LW/RW),LW/RW
Nico Dünner (C/RW),SC Rapperswil-Jona Lakers,52,7,16,23,0.44,26,17,https://www.eliteprospects.com/player/85290/nico-dunner,2021-2022,nl,Nico Dünner (C/RW),C/RW
Anthony Huguenin (D),SCL Tigers,31,6,17,23,0.74,25,-6,https://www.eliteprospects.com/player/34817/anthony-huguenin,2021-2022,nl,Anthony Huguenin (D),D
Peter Regin (C),HC Ambrì-Piotta,41,3,20,23,0.56,6,-3,https://www.eliteprospects.com/player/4104/peter-regin,2021-2022,nl,Peter Regin (C),C
Michael Hügli (RW/LW),EHC Biel-Bienne,46,14,8,22,0.48,20,6,https://www.eliteprospects.com/player/95042/michael-hugli,2021-2022,nl,Michael Hügli (RW/LW),RW/LW
Giovanni Morini (C/LW),HC Lugano,52,12,10,22,0.42,14,-1,https://www.eliteprospects.com/player/147951/giovanni-morini,2021-2022,nl,Giovanni Morini (C/LW),C/LW
Aleksi Saarela (C),SCL Tigers,31,10,12,22,0.71,6,-10,https://www.eliteprospects.com/player/94117/aleksi-saarela,2021-2022,nl,Aleksi Saarela (C),C
Julian Schmutz (C/RW),HC Davos,50,10,12,22,0.44,41,9,https://www.eliteprospects.com/player/85295/julian-schmutz,2021-2022,nl,Julian Schmutz (C/RW),C/RW
Sven Senteler (C/LW),EV Zug,33,9,13,22,0.67,6,9,https://www.eliteprospects.com/player/89731/sven-senteler,2021-2022,nl,Sven Senteler (C/LW),C/LW
Andrew Rowe (C/W),SC Rapperswil-Jona Lakers,42,7,15,22,0.52,51,2,https://www.eliteprospects.com/player/38238/andrew-rowe,2021-2022,nl,Andrew Rowe (C/W),C/W
Yannick Rathgeb (D),EHC Biel-Bienne,36,6,16,22,0.61,51,7,https://www.eliteprospects.com/player/95055/yannick-rathgeb,2021-2022,nl,Yannick Rathgeb (D),D
Gaëtan Haas (C),EHC Biel-Bienne,37,6,16,22,0.59,8,16,https://www.eliteprospects.com/player/34816/gaetan-haas,2021-2022,nl,Gaëtan Haas (C),C
Brandon McMillan (C/LW),HC Ambrì-Piotta,45,12,9,21,0.47,41,0,https://www.eliteprospects.com/player/14741/brandon-mcmillan,2021-2022,nl,Brandon McMillan (C/LW),C/LW
Tino Kessler (C/RW),EHC Biel-Bienne,51,10,11,21,0.41,8,-1,https://www.eliteprospects.com/player/149522/tino-kessler,2021-2022,nl,Tino Kessler (C/RW),C/RW
Romain Loeffel (D),HC Lugano,33,9,12,21,0.64,42,15,https://www.eliteprospects.com/player/17681/romain-loeffel,2021-2022,nl,Romain Loeffel (D),D
Fabio Hofer (RW),EHC Biel-Bienne,34,9,12,21,0.62,2,2,https://www.eliteprospects.com/player/20612/fabio-hofer,2021-2022,nl,Fabio Hofer (RW),RW
Patrick Geering (D),ZSC Lions,51,9,12,21,0.41,6,23,https://www.eliteprospects.com/player/15152/patrick-geering,2021-2022,nl,Patrick Geering (D),D
Raphael Prassl (C/RW),HC Davos,48,8,13,21,0.44,22,-2,https://www.eliteprospects.com/player/220481/raphael-prassl,2021-2022,nl,Raphael Prassl (C/RW),C/RW
Jérôme Gauthier-Leduc (D),HC Ajoie,31,7,14,21,0.68,24,-29,https://www.eliteprospects.com/player/37441/jerome-gauthier-leduc,2021-2022,nl,Jérôme Gauthier-Leduc (D),D
Nando Eggenberger (LW/RW),SC Rapperswil-Jona Lakers,46,12,8,20,0.43,35,3,https://www.eliteprospects.com/player/287341/nando-eggenberger,2021-2022,nl,Nando Eggenberger (LW/RW),LW/RW
Grégory Hofmann (LW),EV Zug,17,11,9,20,1.18,6,2,https://www.eliteprospects.com/player/66536/gregory-hofmann,2021-2022,nl,Grégory Hofmann (LW),LW
Marc-Antoine Pouliot (C/RW),Genève-Servette HC,27,11,9,20,0.74,24,5,https://www.eliteprospects.com/player/8919/marc-antoine-pouliot,2021-2022,nl,Marc-Antoine Pouliot (C/RW),C/RW
Samuel Walser (C),HC Fribourg-Gottéron,47,10,10,20,0.43,24,12,https://www.eliteprospects.com/player/34829/samuel-walser,2021-2022,nl,Samuel Walser (C),C
Ronalds Kenins (LW/RW),Lausanne HC,43,7,13,20,0.47,24,2,https://www.eliteprospects.com/player/22458/ronalds-kenins,2021-2022,nl,Ronalds Kenins (LW/RW),LW/RW
Vincent Praplan (C/RW),SC Bern,38,6,14,20,0.53,22,-21,https://www.eliteprospects.com/player/85308/vincent-praplan,2021-2022,nl,Vincent Praplan (C/RW),C/RW
Calle Andersson (D),SC Bern,49,5,15,20,0.41,26,-9,https://www.eliteprospects.com/player/30181/calle-andersson,2021-2022,nl,Calle Andersson (D),D
Jere Sallinen (LW/C),EHC Biel-Bienne,32,11,8,19,0.59,18,3,https://www.eliteprospects.com/player/15136/jere-sallinen,2021-2022,nl,Jere Sallinen (LW/C),LW/C
Sandro Forrer (LW/RW),SC Rapperswil-Jona Lakers,40,10,9,19,0.48,12,7,https://www.eliteprospects.com/player/224938/sandro-forrer,2021-2022,nl,Sandro Forrer (LW/RW),LW/RW
Daniel Brodin (RW),HC Fribourg-Gottéron,46,10,9,19,0.41,44,-2,https://www.eliteprospects.com/player/10051/daniel-brodin,2021-2022,nl,Daniel Brodin (RW),RW
Jérôme Bachofner (LW),EV Zug,43,9,10,19,0.44,42,-5,https://www.eliteprospects.com/player/121121/jerome-bachofner,2021-2022,nl,Jérôme Bachofner (LW),LW
Yannick-Lennart Albrecht (C/LW),SC Rapperswil-Jona Lakers,46,9,10,19,0.41,14,6,https://www.eliteprospects.com/player/97195/yannick-lennart-albrecht,2021-2022,nl,Yannick-Lennart Albrecht (C/LW),C/LW
Daniele Grassi (LW/RW),HC Ambrì-Piotta,50,7,12,19,0.38,52,-1,https://www.eliteprospects.com/player/85338/daniele-grassi,2021-2022,nl,Daniele Grassi (LW/RW),LW/RW
Johnny Kneubuehler (C/RW),HC Ambrì-Piotta,52,7,12,19,0.37,16,3,https://www.eliteprospects.com/player/187696/johnny-kneubuehler,2021-2022,nl,Johnny Kneubuehler (C/RW),C/RW
Raphael Díaz (D),HC Fribourg-Gottéron,37,5,14,19,0.51,22,8,https://www.eliteprospects.com/player/17892/raphael-diaz,2021-2022,nl,Raphael Díaz (D),D
Samuel Kreis (D),EV Zug,41,3,16,19,0.46,22,10,https://www.eliteprospects.com/player/85291/samuel-kreis,2021-2022,nl,Samuel Kreis (D),D
Juuso Hietanen (D),HC Ambrì-Piotta,50,2,17,19,0.38,12,-2,https://www.eliteprospects.com/player/7426/juuso-hietanen,2021-2022,nl,Juuso Hietanen (D),D
Dominic Lammer (RW/LW),SC Rapperswil-Jona Lakers,42,13,5,18,0.43,39,2,https://www.eliteprospects.com/player/66509/dominic-lammer,2021-2022,nl,Dominic Lammer (RW/LW),RW/LW
Yannick Frehner (RW),HC Davos,43,10,8,18,0.42,6,2,https://www.eliteprospects.com/player/262451/yannick-frehner,2021-2022,nl,Yannick Frehner (RW),RW
Tanner Richard (C),Genève-Servette HC,25,8,10,18,0.72,41,12,https://www.eliteprospects.com/player/41755/tanner-richard,2021-2022,nl,Tanner Richard (C),C
Reto Schmutz (LW),HC Ajoie,50,7,11,18,0.36,14,-37,https://www.eliteprospects.com/player/34825/reto-schmutz,2021-2022,nl,Reto Schmutz (LW),LW
Gian-Marco Wetter (C/LW),SC Rapperswil-Jona Lakers,44,6,12,18,0.41,2,-1,https://www.eliteprospects.com/player/364546/gian-marco-wetter,2021-2022,nl,Gian-Marco Wetter (C/LW),C/LW
Michael Fora (D),HC Ambrì-Piotta,39,5,13,18,0.46,24,4,https://www.eliteprospects.com/player/93107/michael-fora,2021-2022,nl,Michael Fora (D),D
Raphael Herburger (C),HC Lugano,45,5,13,18,0.40,30,5,https://www.eliteprospects.com/player/15218/raphael-herburger,2021-2022,nl,Raphael Herburger (C),C
Mika Henauer (D),SC Bern,46,5,13,18,0.39,10,-7,https://www.eliteprospects.com/player/326103/mika-henauer,2021-2022,nl,Mika Henauer (D),D
Mirco Müller (D),HC Lugano,50,3,15,18,0.36,36,3,https://www.eliteprospects.com/player/95044/mirco-muller,2021-2022,nl,Mirco Müller (D),D
Christian Thomas (LW/RW),SC Bern,28,10,7,17,0.61,4,7,https://www.eliteprospects.com/player/30686/christian-thomas,2021-2022,nl,Christian Thomas (LW/RW),LW/RW
Yannick Zehnder (C/RW),EV Zug,32,9,8,17,0.53,2,10,https://www.eliteprospects.com/player/212162/yannick-zehnder,2021-2022,nl,Yannick Zehnder (C/RW),C/RW
Thierry Bader (C),SC Bern,51,9,8,17,0.33,32,4,https://www.eliteprospects.com/player/217465/thierry-bader,2021-2022,nl,Thierry Bader (C),C
Justin Sigrist (C/LW),ZSC Lions,43,7,10,17,0.40,12,5,https://www.eliteprospects.com/player/311626/justin-sigrist,2021-2022,nl,Justin Sigrist (C/LW),C/LW
Andrea Glauser (D),Lausanne HC,49,7,10,17,0.35,32,24,https://www.eliteprospects.com/player/126282/andrea-glauser,2021-2022,nl,Andrea Glauser (D),D
Tim Bozon (LW),Lausanne HC,50,6,11,17,0.34,14,-6,https://www.eliteprospects.com/player/48990/tim-bozon,2021-2022,nl,Tim Bozon (LW),LW
Ken Jäger (C/RW),Lausanne HC,51,8,8,16,0.31,14,-1,https://www.eliteprospects.com/player/262426/ken-jager,2021-2022,nl,Ken Jäger (C/RW),C/RW
Nolan Diem (C),SCL Tigers,49,6,10,16,0.33,12,-22,https://www.eliteprospects.com/player/85349/nolan-diem,2021-2022,nl,Nolan Diem (C),C
Dominik Schlumpf (D),EV Zug,47,5,11,16,0.34,16,9,https://www.eliteprospects.com/player/17686/dominik-schlumpf,2021-2022,nl,Dominik Schlumpf (D),D
Nathan Vouardoux (D),SC Rapperswil-Jona Lakers,44,4,12,16,0.36,6,1,https://www.eliteprospects.com/player/291304/nathan-vouardoux,2021-2022,nl,Nathan Vouardoux (D),D
Matthias Rossi (RW),HC Fribourg-Gottéron,46,10,5,15,0.33,16,2,https://www.eliteprospects.com/player/34823/matthias-rossi,2021-2022,nl,Matthias Rossi (RW),RW
Axel Simic (C/RW),HC Davos,43,9,6,15,0.35,10,1,https://www.eliteprospects.com/player/236816/axel-simic,2021-2022,nl,Axel Simic (C/RW),C/RW
Benjamin Baumgartner (C),Lausanne HC,45,9,6,15,0.33,10,-8,https://www.eliteprospects.com/player/333572/benjamin-baumgartner,2021-2022,nl,Benjamin Baumgartner (C),C
Ueli Huber (RW/LW),HC Ajoie,51,6,9,15,0.29,14,-35,https://www.eliteprospects.com/player/96671/ueli-huber,2021-2022,nl,Ueli Huber (RW/LW),RW/LW
Noah Rod (LW/RW),Genève-Servette HC,27,4,11,15,0.56,6,5,https://www.eliteprospects.com/player/97120/noah-rod,2021-2022,nl,Noah Rod (LW/RW),LW/RW
Chris Egli (C/LW),HC Davos,50,4,11,15,0.30,32,3,https://www.eliteprospects.com/player/149521/chris-egli,2021-2022,nl,Chris Egli (C/LW),C/LW
Yannick Weber (D),ZSC Lions,49,3,12,15,0.31,36,8,https://www.eliteprospects.com/player/10615/yannick-weber,2021-2022,nl,Yannick Weber (D),D
Igor Jelovac (D),SC Rapperswil-Jona Lakers,46,2,13,15,0.33,32,12,https://www.eliteprospects.com/player/94524/igor-jelovac,2021-2022,nl,Igor Jelovac (D),D
Michael Frolík (RW/LW),Lausanne HC,23,7,7,14,0.61,25,6,https://www.eliteprospects.com/player/8701/michael-frolik,2021-2022,nl,Michael Frolík (RW/LW),RW/LW
Timothy Kast (C/LW),SC Bern,45,5,9,14,0.31,6,1,https://www.eliteprospects.com/player/17612/timothy-kast,2021-2022,nl,Timothy Kast (C/LW),C/LW
Kay Schweri (LW/RW),totals,36,4,10,14,0.39,4,-5,https://www.eliteprospects.com/player/135772/kay-schweri,2021-2022,nl,Kay Schweri (LW/RW),LW/RW
Roger Karrer (D),Genève-Servette HC,45,2,12,14,0.31,10,17,https://www.eliteprospects.com/player/149628/roger-karrer,2021-2022,nl,Roger Karrer (D),D
Tim Grossniklaus (D),SCL Tigers,50,2,12,14,0.28,36,-18,https://www.eliteprospects.com/player/93224/tim-grossniklaus,2021-2022,nl,Tim Grossniklaus (D),D
Christian Marti (D),ZSC Lions,51,2,12,14,0.27,22,7,https://www.eliteprospects.com/player/85322/christian-marti,2021-2022,nl,Christian Marti (D),D
Yannick Blaser (D),SCL Tigers,46,1,13,14,0.30,45,-12,https://www.eliteprospects.com/player/28871/yannick-blaser,2021-2022,nl,Yannick Blaser (D),D
Maxime Fortier (RW),HC Ajoie,29,11,2,13,0.45,6,-21,https://www.eliteprospects.com/player/213461/maxime-fortier,2021-2022,nl,Maxime Fortier (RW),RW
Chris Baltisberger (RW),ZSC Lions,45,9,4,13,0.29,62,-10,https://www.eliteprospects.com/player/57928/chris-baltisberger,2021-2022,nl,Chris Baltisberger (RW),RW
Yannick Brüschweiler (C/LW),SC Rapperswil-Jona Lakers,50,8,5,13,0.26,17,-2,https://www.eliteprospects.com/player/311380/yannick-bruschweiler,2021-2022,nl,Yannick Brüschweiler (C/LW),C/LW
Guillaume Asselin (RW/LW),HC Ajoie,27,7,6,13,0.48,8,-28,https://www.eliteprospects.com/player/23459/guillaume-asselin,2021-2022,nl,Guillaume Asselin (RW/LW),RW/LW
Cody Almond (C/LW),Lausanne HC,32,7,6,13,0.41,63,4,https://www.eliteprospects.com/player/11683/cody-almond,2021-2022,nl,Cody Almond (C/LW),C/LW
Marco Pedretti (RW),ZSC Lions,45,7,6,13,0.29,12,9,https://www.eliteprospects.com/player/34821/marco-pedretti,2021-2022,nl,Marco Pedretti (RW),RW
Luca Hischier (C/RW),EHC Biel-Bienne,27,6,7,13,0.48,6,8,https://www.eliteprospects.com/player/93279/luca-hischier,2021-2022,nl,Luca Hischier (C/RW),C/RW
Diego Kostner (C),HC Ambrì-Piotta,47,6,7,13,0.28,18,-4,https://www.eliteprospects.com/player/34623/diego-kostner,2021-2022,nl,Diego Kostner (C),C
Joshua Fahrni (C),SC Bern,49,3,10,13,0.27,6,-7,https://www.eliteprospects.com/player/546739/joshua-fahrni,2021-2022,nl,Joshua Fahrni (C),C
Simon Le Coultre (D),Genève-Servette HC,50,2,11,13,0.26,14,-4,https://www.eliteprospects.com/player/242289/simon-le-coultre,2021-2022,nl,Simon Le Coultre (D),D
Dario Rohrbach (RW),totals,47,5,7,12,0.26,6,-19,https://www.eliteprospects.com/player/262566/dario-rohrbach,2021-2022,nl,Dario Rohrbach (RW),RW
