player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Semyon Chistyakov (D),Avangard Omsk,59,4,20,24,0.41,16,15,https://www.eliteprospects.com/player/517832/semyon-chistyakov,2023-2024,khl,Semyon Chistyakov (D),D
Robert Hamilton (D),totals,63,4,20,24,0.38,16,11,https://www.eliteprospects.com/player/104854/robert-hamilton,2023-2024,khl,Robert Hamilton (D),D
Yegor Korobkin (RW/LW),Metallurg Magnitogorsk,54,9,14,23,0.43,16,-1,https://www.eliteprospects.com/player/312956/yegor-korobkin,2023-2024,khl,Yegor Korobkin (RW/LW),RW/LW
Alexander Daryin (LW),totals,48,8,15,23,0.48,12,-13,https://www.eliteprospects.com/player/395123/alexander-daryin,2023-2024,khl,Alexander Daryin (LW),LW
Nikita Artamonov (LW/RW),Torpedo Nizhny Novgorod,54,7,16,23,0.43,16,-6,https://www.eliteprospects.com/player/802760/nikita-artamonov,2023-2024,khl,Nikita Artamonov (LW/RW),LW/RW
Ioannis Kaldis (D),Dinamo Minsk,56,7,16,23,0.41,30,-4,https://www.eliteprospects.com/player/219036/ioannis-kaldis,2023-2024,khl,Ioannis Kaldis (D),D
Stanislav Galiyev (LW),Ak Bars Kazan,61,7,16,23,0.38,14,10,https://www.eliteprospects.com/player/24635/stanislav-galiyev,2023-2024,khl,Stanislav Galiyev (LW),LW
Vladislav Yefremov (C),Salavat Yulaev Ufa,66,7,16,23,0.35,24,17,https://www.eliteprospects.com/player/218902/vladislav-yefremov,2023-2024,khl,Vladislav Yefremov (C),C
Luke Johnson (C),Metallurg Magnitogorsk,64,12,10,22,0.34,18,-7,https://www.eliteprospects.com/player/94247/luke-johnson,2023-2024,khl,Luke Johnson (C),C
Yegor Stepanov (C/LW),Severstal Cherepovets,53,11,11,22,0.42,10,-8,https://www.eliteprospects.com/player/395868/yegor-stepanov,2023-2024,khl,Yegor Stepanov (C/LW),C/LW
Vadim Moroz (LW/RW),Dinamo Minsk,63,11,11,22,0.35,10,2,https://www.eliteprospects.com/player/650741/vadim-moroz,2023-2024,khl,Vadim Moroz (LW/RW),LW/RW
Pavel Kraskovsky (C),Lokomotiv Yaroslavl,68,10,12,22,0.32,40,13,https://www.eliteprospects.com/player/212441/pavel-kraskovsky,2023-2024,khl,Pavel Kraskovsky (C),C
Vitali Pinchuk (C),Dinamo Minsk,43,9,13,22,0.51,10,3,https://www.eliteprospects.com/player/592160/vitali-pinchuk,2023-2024,khl,Vitali Pinchuk (C),C
Yegor Filin (RW/LW),Spartak Moskva,50,9,13,22,0.44,14,7,https://www.eliteprospects.com/player/359582/yegor-filin,2023-2024,khl,Yegor Filin (RW/LW),RW/LW
Amir Garayev (C),HK Sochi,63,9,13,22,0.35,8,-23,https://www.eliteprospects.com/player/450872/amir-garayev,2023-2024,khl,Amir Garayev (C),C
Kirill Voronin (RW/LW),Torpedo Nizhny Novgorod,66,9,13,22,0.33,31,2,https://www.eliteprospects.com/player/106190/kirill-voronin,2023-2024,khl,Kirill Voronin (RW/LW),RW/LW
Dmitry Zavgorodny (LW/C),totals,55,8,14,22,0.40,6,-10,https://www.eliteprospects.com/player/396918/dmitry-zavgorodny,2023-2024,khl,Dmitry Zavgorodny (LW/C),LW/C
Darren Dietz (D),CSKA Moskva,55,8,14,22,0.40,35,1,https://www.eliteprospects.com/player/52798/darren-dietz,2023-2024,khl,Darren Dietz (D),D
Andrei Sergeyev (D),Lokomotiv Yaroslavl,62,5,17,22,0.35,16,10,https://www.eliteprospects.com/player/34772/andrei-sergeyev,2023-2024,khl,Andrei Sergeyev (D),D
Andrei Belevich (C),Torpedo Nizhny Novgorod,68,11,10,21,0.31,35,-6,https://www.eliteprospects.com/player/274923/andrei-belevich,2023-2024,khl,Andrei Belevich (C),C
Daniil But (LW/RW),Lokomotiv Yaroslavl,55,10,11,21,0.38,10,11,https://www.eliteprospects.com/player/779971/daniil-but,2023-2024,khl,Daniil But (LW/RW),LW/RW
Libor Sulak (D),totals,59,9,12,21,0.36,33,-5,https://www.eliteprospects.com/player/115708/libor-sulak,2023-2024,khl,Libor Sulak (D),D
Georgi Belousov (LW),Sibir Novosibirsk,51,8,13,21,0.41,18,0,https://www.eliteprospects.com/player/38660/georgi-belousov,2023-2024,khl,Georgi Belousov (LW),LW
Jack Rodewald (C/RW),totals,59,8,13,21,0.36,32,-10,https://www.eliteprospects.com/player/84719/jack-rodewald,2023-2024,khl,Jack Rodewald (C/RW),C/RW
Sergei Telegin (D),Traktor Chelyabinsk,62,6,15,21,0.34,21,0,https://www.eliteprospects.com/player/396887/sergei-telegin,2023-2024,khl,Sergei Telegin (D),D
Albert Yarullin (D),Traktor Chelyabinsk,63,6,15,21,0.33,42,-1,https://www.eliteprospects.com/player/58559/albert-yarullin,2023-2024,khl,Albert Yarullin (D),D
Artyom Ilyenko (C/LW),Dynamo Moskva,67,6,15,21,0.31,14,-8,https://www.eliteprospects.com/player/265755/artyom-ilyenko,2023-2024,khl,Artyom Ilyenko (C/LW),C/LW
Andrei Mironov (D),Dynamo Moskva,66,5,16,21,0.32,51,13,https://www.eliteprospects.com/player/159421/andrei-mironov,2023-2024,khl,Andrei Mironov (D),D
Lukas Klok (D),Neftekhimik Nizhnekamsk,61,3,18,21,0.34,34,-18,https://www.eliteprospects.com/player/190265/lukas-klok,2023-2024,khl,Lukas Klok (D),D
Timofei Davydov (D),Severstal Cherepovets,58,2,19,21,0.36,28,10,https://www.eliteprospects.com/player/519763/timofei-davydov,2023-2024,khl,Timofei Davydov (D),D
Andrei Obidin (C/RW),Avtomobilist Yekaterinburg,61,13,7,20,0.33,14,-1,https://www.eliteprospects.com/player/269051/andrei-obidin,2023-2024,khl,Andrei Obidin (C/RW),C/RW
Ilya Safonov (C),Ak Bars Kazan,67,13,7,20,0.30,20,-2,https://www.eliteprospects.com/player/512834/ilya-safonov,2023-2024,khl,Ilya Safonov (C),C
Yevgeni Grachyov (C),Amur Khabarovsk,57,10,10,20,0.35,24,-7,https://www.eliteprospects.com/player/16752/yevgeni-grachyov,2023-2024,khl,Yevgeni Grachyov (C),C
Brandon McMillan (C/LW),Kunlun Red Star,43,9,11,20,0.47,45,2,https://www.eliteprospects.com/player/14741/brandon-mcmillan,2023-2024,khl,Brandon McMillan (C/LW),C/LW
Bobby Lynch (RW/C),Torpedo Nizhny Novgorod,47,9,11,20,0.43,26,-10,https://www.eliteprospects.com/player/387359/bobby-lynch,2023-2024,khl,Bobby Lynch (RW/C),RW/C
Igor Larionov (C),Torpedo Nizhny Novgorod,41,8,12,20,0.49,16,0,https://www.eliteprospects.com/player/233497/igor-larionov,2023-2024,khl,Igor Larionov (C),C
Alexei Byvaltsev (C),Avtomobilist Yekaterinburg,65,7,13,20,0.31,22,-9,https://www.eliteprospects.com/player/154242/alexei-byvaltsev,2023-2024,khl,Alexei Byvaltsev (C),C
Marat Khusnutdinov (C/LW),totals,55,6,14,20,0.36,10,-14,https://www.eliteprospects.com/player/552045/marat-khusnutdinov,2023-2024,khl,Marat Khusnutdinov (C/LW),C/LW
Alexei Solovyov (D),Admiral Vladivostok,66,6,14,20,0.30,26,-22,https://www.eliteprospects.com/player/225496/alexei-solovyov,2023-2024,khl,Alexei Solovyov (D),D
Ilya Karpukhin (D),Traktor Chelyabinsk,66,6,14,20,0.30,35,20,https://www.eliteprospects.com/player/370827/ilya-karpukhin,2023-2024,khl,Ilya Karpukhin (D),D
Artyom Serikov (D),Neftekhimik Nizhnekamsk,68,4,16,20,0.29,30,-1,https://www.eliteprospects.com/player/396538/artyom-serikov,2023-2024,khl,Artyom Serikov (D),D
Nikita Lyamkin (D),Ak Bars Kazan,62,3,17,20,0.32,30,0,https://www.eliteprospects.com/player/223789/nikita-lyamkin,2023-2024,khl,Nikita Lyamkin (D),D
Artyom Mikheyev (C),Sibir Novosibirsk,68,13,6,19,0.28,12,-10,https://www.eliteprospects.com/player/212991/artyom-mikheyev,2023-2024,khl,Artyom Mikheyev (C),C
Alexander Shevchenko (RW),Admiral Vladivostok,67,11,8,19,0.28,20,-1,https://www.eliteprospects.com/player/94677/alexander-shevchenko,2023-2024,khl,Alexander Shevchenko (RW),RW
Alexander Belyayev (RW/LW),Spartak Moskva,49,10,9,19,0.39,8,12,https://www.eliteprospects.com/player/359983/alexander-belyayev,2023-2024,khl,Alexander Belyayev (RW/LW),RW/LW
Tyler Graovac (C),totals,50,10,9,19,0.38,56,-17,https://www.eliteprospects.com/player/45582/tyler-graovac,2023-2024,khl,Tyler Graovac (C),C
Alexander Pashin (RW),Spartak Moskva,60,10,9,19,0.32,6,3,https://www.eliteprospects.com/player/568059/alexander-pashin,2023-2024,khl,Alexander Pashin (RW),RW
Ivan Romanov (RW/LW),Lada Togliatti,64,10,9,19,0.30,16,4,https://www.eliteprospects.com/player/320907/ivan-romanov,2023-2024,khl,Ivan Romanov (RW/LW),RW/LW
Ivan Savchik (C/RW),Vityaz Moscow Region,62,9,10,19,0.31,44,-20,https://www.eliteprospects.com/player/398634/ivan-savchik,2023-2024,khl,Ivan Savchik (C/RW),C/RW
Nail Yakupov (RW/LW),Neftekhimik Nizhnekamsk,31,8,11,19,0.61,18,-3,https://www.eliteprospects.com/player/21228/nail-yakupov,2023-2024,khl,Nail Yakupov (RW/LW),RW/LW
Kirill Slepets (RW/LW),Amur Khabarovsk,53,8,11,19,0.36,8,1,https://www.eliteprospects.com/player/312832/kirill-slepets,2023-2024,khl,Kirill Slepets (RW/LW),RW/LW
Stepan Nikulin (LW),Lokomotiv Yaroslavl,53,8,11,19,0.36,8,7,https://www.eliteprospects.com/player/514149/stepan-nikulin,2023-2024,khl,Stepan Nikulin (LW),LW
Ruslan Pedan (D),Vityaz Moscow Region,59,7,12,19,0.32,59,-21,https://www.eliteprospects.com/player/151815/ruslan-pedan,2023-2024,khl,Ruslan Pedan (D),D
Ivan Mischenko (D),Amur Khabarovsk,64,5,14,19,0.30,32,5,https://www.eliteprospects.com/player/235902/ivan-mischenko,2023-2024,khl,Ivan Mischenko (D),D
Roman Starchenko (RW),Barys Astana,43,4,15,19,0.44,16,-7,https://www.eliteprospects.com/player/24633/roman-starchenko,2023-2024,khl,Roman Starchenko (RW),RW
Yegor Savikov (D),Spartak Moskva,61,4,15,19,0.31,12,19,https://www.eliteprospects.com/player/629427/yegor-savikov,2023-2024,khl,Yegor Savikov (D),D
Sergei Kalinin (RW/C),Traktor Chelyabinsk,62,4,15,19,0.31,34,-6,https://www.eliteprospects.com/player/43871/sergei-kalinin,2023-2024,khl,Sergei Kalinin (RW/C),RW/C
Yegor Alanov (D),Sibir Novosibirsk,67,4,15,19,0.28,32,0,https://www.eliteprospects.com/player/449978/yegor-alanov,2023-2024,khl,Yegor Alanov (D),D
Maxim Berezin (D),Lada Togliatti,67,3,16,19,0.28,33,18,https://www.eliteprospects.com/player/24639/maxim-berezin,2023-2024,khl,Maxim Berezin (D),D
Pavel Kudryavtsev (LW),Dynamo Moskva,54,10,8,18,0.33,6,5,https://www.eliteprospects.com/player/320904/pavel-kudryavtsev,2023-2024,khl,Pavel Kudryavtsev (LW),LW
Stepan Khripunov (LW/C),Avtomobilist Yekaterinburg,65,9,9,18,0.28,16,0,https://www.eliteprospects.com/player/210512/stepan-khripunov,2023-2024,khl,Stepan Khripunov (LW/C),LW/C
Joseph LaBate (C/LW),Barys Astana,49,8,10,18,0.37,53,-17,https://www.eliteprospects.com/player/75066/joseph-labate,2023-2024,khl,Joseph LaBate (C/LW),C/LW
Sergei Andronov (C),Lokomotiv Yaroslavl,59,7,11,18,0.31,14,2,https://www.eliteprospects.com/player/11856/sergei-andronov,2023-2024,khl,Sergei Andronov (C),C
Nikita Anokhovsky (C),totals,60,6,12,18,0.30,18,4,https://www.eliteprospects.com/player/312826/nikita-anokhovsky,2023-2024,khl,Nikita Anokhovsky (C),C
Nicolas Meloche (D),Salavat Yulaev Ufa,40,5,13,18,0.45,32,14,https://www.eliteprospects.com/player/213821/nicolas-meloche,2023-2024,khl,Nicolas Meloche (D),D
Nikita Sedov (D),Severstal Cherepovets,57,4,14,18,0.32,36,14,https://www.eliteprospects.com/player/465239/nikita-sedov,2023-2024,khl,Nikita Sedov (D),D
Dmitry Zhukenov (C),Neftekhimik Nizhnekamsk,66,4,14,18,0.27,14,-5,https://www.eliteprospects.com/player/277804/dmitry-zhukenov,2023-2024,khl,Dmitry Zhukenov (C),C
Christian Jaros (D),Severstal Cherepovets,41,3,15,18,0.44,14,3,https://www.eliteprospects.com/player/166373/christian-jaros,2023-2024,khl,Christian Jaros (D),D
Alexander Burmistrov (C),Spartak Moskva,50,2,16,18,0.36,12,3,https://www.eliteprospects.com/player/22927/alexander-burmistrov,2023-2024,khl,Alexander Burmistrov (C),C
Denis Yan (LW/RW),Torpedo Nizhny Novgorod,59,12,5,17,0.29,34,-8,https://www.eliteprospects.com/player/183259/denis-yan,2023-2024,khl,Denis Yan (LW/RW),LW/RW
Kirill Savitsky (LW),Barys Astana,57,11,6,17,0.30,14,-10,https://www.eliteprospects.com/player/123131/kirill-savitsky,2023-2024,khl,Kirill Savitsky (LW),LW
Dmitri Moiseyev (LW/RW),Severstal Cherepovets,58,11,6,17,0.29,22,-7,https://www.eliteprospects.com/player/218101/dmitri-moiseyev,2023-2024,khl,Dmitri Moiseyev (LW/RW),LW/RW
Jean-Sébastien Dea (C),totals,45,10,7,17,0.38,14,-1,https://www.eliteprospects.com/player/128463/jean-sebastien-dea,2023-2024,khl,Jean-Sébastien Dea (C),C
Kirill Kapustin (LW/C),Amur Khabarovsk,61,10,7,17,0.28,20,-9,https://www.eliteprospects.com/player/77146/kirill-kapustin,2023-2024,khl,Kirill Kapustin (LW/C),LW/C
Andrei Stas (C),Dinamo Minsk,61,10,7,17,0.28,57,-2,https://www.eliteprospects.com/player/20190/andrei-stas,2023-2024,khl,Andrei Stas (C),C
Timur Khafizov (C),HK Sochi,53,9,8,17,0.32,20,-18,https://www.eliteprospects.com/player/333977/timur-khafizov,2023-2024,khl,Timur Khafizov (C),C
Sergei Kuznetsov (LW/RW),Dinamo Minsk,52,8,9,17,0.33,13,-3,https://www.eliteprospects.com/player/592161/sergei-kuznetsov,2023-2024,khl,Sergei Kuznetsov (LW/RW),LW/RW
Colin Campbell (C/RW),Kunlun Red Star,53,8,9,17,0.32,20,-5,https://www.eliteprospects.com/player/39567/colin-campbell,2023-2024,khl,Colin Campbell (C/RW),C/RW
Artyom Pimenov (C),Salavat Yulaev Ufa,52,7,10,17,0.33,25,7,https://www.eliteprospects.com/player/265515/artyom-pimenov,2023-2024,khl,Artyom Pimenov (C),C
Dmitri Katelevsky (C),Ak Bars Kazan,68,7,10,17,0.25,6,16,https://www.eliteprospects.com/player/619135/dmitri-katelevsky,2023-2024,khl,Dmitri Katelevsky (C),C
Trevor Murphy (D),Sibir Novosibirsk,31,6,11,17,0.55,34,-2,https://www.eliteprospects.com/player/110850/trevor-murphy,2023-2024,khl,Trevor Murphy (D),D
Vladimir Galuzin (C),Vityaz Moscow Region,49,6,11,17,0.35,32,-11,https://www.eliteprospects.com/player/20630/vladimir-galuzin,2023-2024,khl,Vladimir Galuzin (C),C
Sergei Goncharuk (LW/RW),Torpedo Nizhny Novgorod,35,5,12,17,0.49,14,-13,https://www.eliteprospects.com/player/361846/sergei-goncharuk,2023-2024,khl,Sergei Goncharuk (LW/RW),LW/RW
Damir Zhafyarov (LW/RW),totals,41,5,12,17,0.41,12,7,https://www.eliteprospects.com/player/123117/damir-zhafyarov,2023-2024,khl,Damir Zhafyarov (LW/RW),LW/RW
Artyom Zemchyonok (D),SKA St. Petersburg,52,4,13,17,0.33,14,30,https://www.eliteprospects.com/player/106973/artyom-zemchyonok,2023-2024,khl,Artyom Zemchyonok (D),D
Viktor Antipin (D),Traktor Chelyabinsk,55,4,13,17,0.31,10,3,https://www.eliteprospects.com/player/47508/viktor-antipin,2023-2024,khl,Viktor Antipin (D),D
Georgi Solyannikov (D),Lada Togliatti,62,3,14,17,0.27,26,11,https://www.eliteprospects.com/player/262668/georgi-solyannikov,2023-2024,khl,Georgi Solyannikov (D),D
Ivan Vorobyov (LW/RW),Vityaz Moscow Region,33,11,5,16,0.48,12,-7,https://www.eliteprospects.com/player/577710/ivan-vorobyov,2023-2024,khl,Ivan Vorobyov (LW/RW),LW/RW
Sergei Popov (LW/C),HK Sochi,61,10,6,16,0.26,8,-21,https://www.eliteprospects.com/player/418542/sergei-popov,2023-2024,khl,Sergei Popov (LW/C),LW/C
Jeremy Bracco (LW/RW),totals,39,9,7,16,0.41,6,-14,https://www.eliteprospects.com/player/197800/jeremy-bracco,2023-2024,khl,Jeremy Bracco (LW/RW),LW/RW
Artyom Lukoyanov (LW),Ak Bars Kazan,64,9,7,16,0.25,24,15,https://www.eliteprospects.com/player/93164/artyom-lukoyanov,2023-2024,khl,Artyom Lukoyanov (LW),LW
Tomas Jurco (LW/RW),Avangard Omsk,21,8,8,16,0.76,2,4,https://www.eliteprospects.com/player/34751/tomas-jurco,2023-2024,khl,Tomas Jurco (LW/RW),LW/RW
Batyrlan Muratov (RW),Barys Astana,44,5,11,16,0.36,8,-5,https://www.eliteprospects.com/player/446418/batyrlan-muratov,2023-2024,khl,Batyrlan Muratov (RW),RW
Nikolai Polyakov (RW),SKA St. Petersburg,45,5,11,16,0.36,8,11,https://www.eliteprospects.com/player/358970/nikolai-polyakov,2023-2024,khl,Nikolai Polyakov (RW),RW
Jake Chelios (D),Kunlun Red Star,66,4,12,16,0.24,26,-12,https://www.eliteprospects.com/player/45669/jake-chelios,2023-2024,khl,Jake Chelios (D),D
Danil Alalykin (C/LW),Salavat Yulaev Ufa,40,3,13,16,0.40,8,8,https://www.eliteprospects.com/player/518584/danil-alalykin,2023-2024,khl,Danil Alalykin (C/LW),C/LW
Mikhail Naumenkov (D),Salavat Yulaev Ufa,49,3,13,16,0.33,30,16,https://www.eliteprospects.com/player/77240/mikhail-naumenkov,2023-2024,khl,Mikhail Naumenkov (D),D
Makar Khabarov (D),Metallurg Magnitogorsk,53,3,13,16,0.30,20,17,https://www.eliteprospects.com/player/326707/makar-khabarov,2023-2024,khl,Makar Khabarov (D),D
Maxim Dzhioshvili (LW/C),Dynamo Moskva,46,11,4,15,0.33,12,-4,https://www.eliteprospects.com/player/226951/maxim-dzhioshvili,2023-2024,khl,Maxim Dzhioshvili (LW/C),LW/C
Charles Robinson (RW/C),Traktor Chelyabinsk,53,10,5,15,0.28,33,5,https://www.eliteprospects.com/player/76182/charles-robinson,2023-2024,khl,Charles Robinson (RW/C),RW/C
Yegor Petukhov (RW),Dynamo Moskva,61,10,5,15,0.25,20,-6,https://www.eliteprospects.com/player/161211/yegor-petukhov,2023-2024,khl,Yegor Petukhov (RW),RW
Mikhail Orlov (D),Torpedo Nizhny Novgorod,68,9,6,15,0.22,30,-5,https://www.eliteprospects.com/player/164193/mikhail-orlov,2023-2024,khl,Mikhail Orlov (D),D
Roman Kantserov (RW/C),Metallurg Magnitogorsk,53,8,7,15,0.28,10,-2,https://www.eliteprospects.com/player/709028/roman-kantserov,2023-2024,khl,Roman Kantserov (RW/C),RW/C
Danila Galenyuk (D),HK Sochi,58,5,10,15,0.26,25,-17,https://www.eliteprospects.com/player/340087/danila-galenyuk,2023-2024,khl,Danila Galenyuk (D),D
Nikita Shashkov (RW/C),Sibir Novosibirsk,66,5,10,15,0.23,26,-11,https://www.eliteprospects.com/player/370788/nikita-shashkov,2023-2024,khl,Nikita Shashkov (RW/C),RW/C
Artyom Chmykhov (D),Avangard Omsk,45,4,11,15,0.33,16,5,https://www.eliteprospects.com/player/301495/artyom-chmykhov,2023-2024,khl,Artyom Chmykhov (D),D
Yegor Zaitsev (D),Spartak Moskva,64,4,11,15,0.23,46,14,https://www.eliteprospects.com/player/312209/yegor-zaitsev,2023-2024,khl,Yegor Zaitsev (D),D
Kirill Urakov (C/LW),totals,45,3,12,15,0.33,6,4,https://www.eliteprospects.com/player/301513/kirill-urakov,2023-2024,khl,Kirill Urakov (C/LW),C/LW
Kirill Petrov (RW),Ak Bars Kazan,50,3,12,15,0.30,10,-2,https://www.eliteprospects.com/player/11870/kirill-petrov,2023-2024,khl,Kirill Petrov (RW),RW
Mikhail Fisenko (C),Lada Togliatti,58,3,12,15,0.26,44,-7,https://www.eliteprospects.com/player/10256/mikhail-fisenko,2023-2024,khl,Mikhail Fisenko (C),C
Cliff Pu (RW/C),totals,53,2,13,15,0.28,18,-11,https://www.eliteprospects.com/player/245616/cliff-pu,2023-2024,khl,Cliff Pu (RW/C),RW/C
Nikolai Burenov (D),Severstal Cherepovets,61,1,14,15,0.25,16,5,https://www.eliteprospects.com/player/512827/nikolai-burenov,2023-2024,khl,Nikolai Burenov (D),D
Vyacheslav Leshchenko (RW),Salavat Yulaev Ufa,36,9,5,14,0.39,16,0,https://www.eliteprospects.com/player/218244/vyacheslav-leshchenko,2023-2024,khl,Vyacheslav Leshchenko (RW),RW
Igor Martynov (RW/LW),Avangard Omsk,66,9,5,14,0.21,18,-1,https://www.eliteprospects.com/player/383105/igor-martynov,2023-2024,khl,Igor Martynov (RW/LW),RW/LW
Yevgeni Groshev (RW/C),Lada Togliatti,46,8,6,14,0.30,12,8,https://www.eliteprospects.com/player/339549/yevgeni-groshev,2023-2024,khl,Yevgeni Groshev (RW/C),RW/C
Kyle Wood (D),Kunlun Red Star,47,8,6,14,0.30,32,-14,https://www.eliteprospects.com/player/189639/kyle-wood,2023-2024,khl,Kyle Wood (D),D
Artur Gizdatullin (C),Amur Khabarovsk,67,8,6,14,0.21,21,-4,https://www.eliteprospects.com/player/301510/artur-gizdatullin,2023-2024,khl,Artur Gizdatullin (C),C
Gemel Smith (C/W),totals,35,7,7,14,0.40,13,-10,https://www.eliteprospects.com/player/122937/gemel-smith,2023-2024,khl,Gemel Smith (C/W),C/W
Yegor Suchkov (LW/RW),Salavat Yulaev Ufa,52,7,7,14,0.27,18,13,https://www.eliteprospects.com/player/522430/yegor-suchkov,2023-2024,khl,Yegor Suchkov (LW/RW),LW/RW
Daniil Apalkov (C/LW),Barys Astana,35,6,8,14,0.40,6,-13,https://www.eliteprospects.com/player/47536/daniil-apalkov,2023-2024,khl,Daniil Apalkov (C/LW),C/LW
Vladislav Kara (RW),Vityaz Moscow Region,52,6,8,14,0.27,6,-11,https://www.eliteprospects.com/player/322627/vladislav-kara,2023-2024,khl,Vladislav Kara (RW),RW
Nikita Dynyak (LW),Ak Bars Kazan,58,6,8,14,0.24,28,16,https://www.eliteprospects.com/player/300950/nikita-dynyak,2023-2024,khl,Nikita Dynyak (LW),LW
Yegor Rimashevsky (RW/LW),Dynamo Moskva,45,5,9,14,0.31,4,7,https://www.eliteprospects.com/player/779987/yegor-rimashevsky,2023-2024,khl,Yegor Rimashevsky (RW/LW),RW/LW
Yefim Gurkin (D),totals,54,5,9,14,0.26,14,-2,https://www.eliteprospects.com/player/47549/yefim-gurkin,2023-2024,khl,Yefim Gurkin (D),D
Timur Mukhanov (LW),Severstal Cherepovets,60,5,9,14,0.23,8,-2,https://www.eliteprospects.com/player/708561/timur-mukhanov,2023-2024,khl,Timur Mukhanov (LW),LW
Yegor Popov (RW/C),Traktor Chelyabinsk,38,4,10,14,0.37,12,-6,https://www.eliteprospects.com/player/227461/yegor-popov,2023-2024,khl,Yegor Popov (RW/C),RW/C
Jesse Blacker (D),Avtomobilist Yekaterinburg,50,4,10,14,0.28,24,-1,https://www.eliteprospects.com/player/33754/jesse-blacker,2023-2024,khl,Jesse Blacker (D),D
Madison Bowey (D),totals,51,4,10,14,0.27,50,-4,https://www.eliteprospects.com/player/97787/madison-bowey,2023-2024,khl,Madison Bowey (D),D
Vyacheslav Osnovin (C),Dinamo Minsk,58,4,10,14,0.24,36,-1,https://www.eliteprospects.com/player/123055/vyacheslav-osnovin,2023-2024,khl,Vyacheslav Osnovin (C),C
Adil Beketayev (D),Barys Astana,60,4,10,14,0.23,37,-10,https://www.eliteprospects.com/player/363487/adil-beketayev,2023-2024,khl,Adil Beketayev (D),D
Vladislav Kodola (C),Dinamo Minsk,45,3,11,14,0.31,16,-3,https://www.eliteprospects.com/player/250349/vladislav-kodola,2023-2024,khl,Vladislav Kodola (C),C
Grigori Dronov (D),totals,51,3,11,14,0.27,26,-2,https://www.eliteprospects.com/player/370727/grigori-dronov,2023-2024,khl,Grigori Dronov (D),D
Valeri Orekhov (D),Metallurg Magnitogorsk,55,3,11,14,0.25,18,14,https://www.eliteprospects.com/player/438453/valeri-orekhov,2023-2024,khl,Valeri Orekhov (D),D
Yakov Rylov (D),Amur Khabarovsk,43,2,12,14,0.33,26,7,https://www.eliteprospects.com/player/17825/yakov-rylov,2023-2024,khl,Yakov Rylov (D),D
Alexander Kadeikin (C),SKA St. Petersburg,45,2,12,14,0.31,14,-2,https://www.eliteprospects.com/player/94663/alexander-kadeikin,2023-2024,khl,Alexander Kadeikin (C),C
